ORTHID	SGDID
C3_07790W_A	YDR277C
CR_04280C_A	YBL020W
C2_08160C_A	YPR028W
C3_07470W_A	YLR414C
C4_02520C_A	YDR132C
CR_03960C_A	YGL124C
CR_03820C_A	YPL020C
C6_04160C_A	YCL054W
C7_00940W_A	YGL203C
C1_09040C_A	YIL110W
C1_10390C_A	YNL162W
C1_08620W_A	YHR175W
C1_04890W_A	YBR025C
C2_08470C_A	YDR082W
C6_00530C_A	YOR159C
C3_06380W_A	YER126C
C2_05900W_A	YLR394W
C4_04830W_A	YMR239C
C2_08130W_A	YBR149W
C5_00270W_A	YNL190W
C1_14000C_A	YDR069C
C3_05880C_A	YNL016W
C1_03350C_A	YDR091C
C1_01890C_A	YBR273C
C3_06710W_A	YBR235W
CR_02020C_A	YJL212C
C7_01750W_A	YOR228C
C4_06000W_A	YBR110W
CR_10510W_A	YOL138C
C2_01120W_A	YJL034W
C2_03400C_A	YOR030W
CR_04730W_A	YJR085C
C7_00740W_A	YFL033C
C5_02030W_A	YOR261C
C7_00440C_A	YCL011C
C7_01720W_A	YPR037C
C1_03160C_A	YDR204W
C1_04950C_A	YML091C
C2_05200C_A	YOR073W
CR_00560W_A	YDR001C
CR_02200C_A	YER095W
C1_01650W_A	YOR155C
CR_07590W_A	YGL200C
C1_07660W_A	YKL014C
CR_02180W_A	YAR071W
C3_00090W_A	YIL069C
C2_00410C_A	YMR128W
C1_09520C_A	YMR209C
C6_00310W_A	YLR207W
C4_05820W_A	YER048W-A
C2_03770C_A	YLR362W
C2_08830W_A	YBR005W
CR_07470W_A	YPR017C
CR_00120C_A	YHR030C
C3_01160W_A	YDR208W
C3_04940W_A	YDL193W
CR_08020C_A	YHR072W-A
CR_07770C_A	YCR079W
CR_07220C_A	YLR254C
C2_05320W_A	YDL017W
C1_13550C_A	YGL172W
C1_08710W_A	YNL050C
C3_06760W_A	YDR087C
C1_08100W_A	YAL036C
C1_02060W_A	YBL029C-A
C5_01910W_A	YNL255C
CR_01180W_A	YKL007W
C6_03910C_A	YNL286W
C1_09000W_A	YNL237W
C1_01530C_A	YDR341C
C1_05240C_A	YKL145W
C2_00960C_A	YER042W
C3_00240C_A	YER122C
C3_05440C_A	YJL131C
C3_07170C_A	YOR370C
C2_05280C_A	YDR437W
C1_13830C_A	YGR193C
C6_02690C_A	YPL184C
C1_09350W_A	YOR276W
C5_03090W_A	YPR173C
C1_02920W_A	YLR418C
C4_00630C_A	YLR292C
C4_01130C_A	YML041C
C3_01770C_A	YDL139C
C1_07360W_A	YBL034C
C1_02180W_A	YBR018C
C6_02790C_A	YOL063C
C3_04610W_A	YOR129C
C3_00800W_A	YMR036C
C4_02960W_A	YLR024C
C2_01470W_A	YDR443C
C1_13480W_A	YER103W
C6_00710W_A	YER140W
C5_01050C_A	YCR046C
C2_04850C_A	YHR016C
C2_02240C_A	YDL013W
C5_03380W_A	YHR129C
CR_04290W_A	YBL021C
C6_03180C_A	YJL084C
C1_10120C_A	YKR062W
C3_02960C_A	YOR336W
CR_00800C_A	YCR057C
C3_00280C_A	YIL031W
C1_03400W_A	YGR068C
C4_05910C_A	YMR231W
CR_08630W_A	YHR166C
C5_03410C_A	YKR085C
C2_07290W_A	YJR070C
CR_09520C_A	YLR045C
C3_06970W_A	YPL243W
C5_04810W_A	YGR240C
C2_03560C_A	YDR322W
C7_00240W_A	YKL070W
C2_05300C_A	YGR165W
C7_01470C_A	YOR362C
C4_02310W_A	YPL115C
C7_03370C_A	YJL123C
C3_00850C_A	YMR031C
C3_02450W_A	YOL133W
C3_05790C_A	YPL047W
C5_00860W_A	YMR035W
C2_02590W_A	YLR130C
CR_09760W_A	YDR308C
C7_02170C_A	YDL115C
C6_00650C_A	YDR064W
C7_02840C_A	YMR015C
C3_01630W_A	YDL185W
C1_13470W_A	YLL019C
C2_05470W_A	YML110C
C6_02560W_A	YMR315W
C1_08030W_A	YOR122C
C4_02130W_A	YKL087C
C7_03780C_A	YJR149W
CR_08480C_A	YLR388W
C3_06300W_A	YDR440W
C3_02860W_A	YPL214C
C1_13840W_A	YHR050W
C4_03750C_A	YGL143C
C2_01990C_A	YFR019W
C3_05140C_A	YOL124C
C1_06780W_A	YNL183C
CR_01290C_A	YCR017C
CR_04030W_A	YPL174C
CR_10710C_A	YDR484W
CR_04630C_A	YDR402C
C4_01510W_A	YMR226C
C1_12280C_A	YKR006C
C2_07530C_A	YOR351C
C1_09860C_A	YKL028W
C3_04700W_A	YDR192C
CR_04640W_A	YDR403W
C7_00510W_A	YMR021C
CR_01040C_A	YKL013C
C2_07110C_A	YFR013W
C3_00170C_A	YER072W
CR_03570C_A	YIR026C
CR_00900W_A	YDR120C
C6_02640C_A	YKR088C
C7_03660C_A	YHR020W
C2_01490C_A	YLR005W
C1_14450C_A	YFR006W
C3_04020C_A	YJL089W
CR_05740C_A	YBR125C
C1_04880C_A	YBR268W
C2_01930C_A	YBR138C
C4_02980W_A	YGR185C
CR_04540C_A	YIR015W
C2_03220C_A	YLR375W
CR_10110W_A	YLR286C
C1_03820W_A	YNL231C
C1_10960W_A	YDR367W
C1_13350W_A	YHR006W
C4_06680C_A	YBR172C
C4_01880W_A	YBR166C
C1_12210W_A	YKL211C
C1_14290C_A	YNL173C
C3_07780C_A	YIL115C
C2_06920C_A	YPL199C
C4_01960C_A	YHR159W
C2_03920C_A	YLL031C
CR_07380C_A	YBR265W
C2_02280W_A	YMR157C
C2_02400W_A	YOR092W
C1_01950C_A	YLR065C
C2_08120W_A	YDR005C
C2_02500W_A	YMR227C
C1_08610C_A	YNR018W
CR_07320C_A	YLR439W
C3_06110C_A	YJR049C
C4_00590C_A	YHR161C
CR_00280C_A	YLR095C
C1_05110C_A	YBR249C
C4_02780W_A	YDL143W
C5_05110C_A	YGL145W
C2_10700C_A	YML112W
C4_00170W_A	YLR437C
C2_03410W_A	YHR098C
C5_04620C_A	YGR062C
C2_04680W_A	YJL143W
CR_03790C_A	YNL322C
C5_05450C_A	YBR057C
C2_09180W_A	YDR279W
C2_01240C_A	YPL008W
C2_00370W_A	YGL016W
C2_06820C_A	YPR103W
C4_06400C_A	YEL051W
C1_11330C_A	YDR510W
C1_13300C_A	YHR027C
CR_04380C_A	YDR238C
C6_02440C_A	YAL032C
C2_07950W_A	YGL100W
CR_09500C_A	YGR205W
CR_08250C_A	YLL026W
CR_03830C_A	YBL023C
C3_00620C_A	YJR034W
C1_02380C_A	YMR138W
C1_11420W_A	YCL059C
C3_02600C_A	YDL052C
C5_05020C_A	YOR085W
C1_11060C_A	YFR031C-A
C1_12350W_A	YOL021C
C5_04550W_A	YJR088C
CR_06950C_A	YNL259C
CR_03040C_A	YBR241C
C6_02170C_A	YBR175W
CR_01230C_A	YBL084C
C1_11250W_A	YER016W
C2_08310W_A	YDL217C
C3_01250W_A	YGL006W
C1_00230C_A	YJR053W
C3_05580C_A	YKR039W
C1_04790W_A	YPL178W
C1_07190W_A	YOR353C
C4_00220C_A	YDL084W
CR_09140C_A	YML128C
C1_00140W_A	YHR158C
C1_13690C_A	YOR327C
C1_12600C_A	YGL171W
CR_09660W_A	YLR287C
C4_06100W_A	YGL027C
C1_12970C_A	YNL272C
C3_05110W_A	YOL073C
C4_05030C_A	YNR031C
CR_03700C_A	YDR464W
C2_06110W_A	YHR201C
C4_03200C_A	YHR067W
CR_08400C_A	YNL081C
C1_05640C_A	YDR021W
C1_00100C_A	YDL142C
C2_07070W_A	YBR046C
C4_01650C_A	YKL059C
C1_12670C_A	YBR055C
C2_09770C_A	YIL002C
C3_04230W_A	YNR011C
C4_00040W_A	YLR138W
C2_01130W_A	YIL038C
C3_07110W_A	YOR373W
C6_03010W_A	YBL088C
C3_07270C_A	YLL039C
C7_01550W_A	YER155C
C4_05860W_A	YNL153C
CR_10250C_A	YDL168W
CR_00060C_A	YHR031C
CR_01140C_A	YLR100W
CR_08150W_A	YHL015W
C4_03850W_A	YDL088C
C5_03160W_A	YLR071C
C3_04800C_A	YHR150W
C6_00540W_A	YDR386W
C2_02030W_A	YDR035W
C1_00930C_A	YOL004W
C2_02810C_A	YDR397C
C2_09020W_A	YBR202W
C5_03940C_A	YJR124C
C7_00600C_A	YOR166C
C7_03000C_A	YJL096W
C2_06770W_A	YGR080W
C4_06720W_A	YDL014W
C1_07140C_A	YNL163C
C3_02240C_A	YER020W
C3_07550C_A	YOR205C
C2_00450C_A	YGL003C
C2_02960C_A	YBR271W
C6_02090C_A	YKR090W
C1_14230C_A	YIL026C
C2_00120C_A	YGR089W
C4_02570C_A	YER169W
C6_02270C_A	YNL048W
C6_00770C_A	YBR098W
C7_00120W_A	YIL065C
C1_00410C_A	YMR110C
C4_00510C_A	YLR009W
C1_06040W_A	YJL047C
C1_05650W_A	YDR020C
C5_04000W_A	YNL290W
C3_06150W_A	YPR022C
C1_01110C_A	YGR211W
C5_03540C_A	YLR333C
CR_02160W_A	YLR189C
C3_02370C_A	YOL130W
C2_04490W_A	YGR169C-A
C1_09630W_A	YNL037C
C6_04570W_A	YOR165W
C3_07440W_A	YDR050C
CR_04110W_A	YNL124W
C5_02290W_A	YGL248W
C7_02460C_A	YJR072C
C2_04760W_A	YHR102W
C1_09780C_A	YLR047C
C1_11790W_A	YJR057W
C3_00540C_A	YNL265C
C7_04140C_A	YPL239W
C5_04100W_A	YBR029C
C7_00690W_A	YNL110C
C1_03070C_A	YML065W
CR_05700C_A	YNL263C
C5_04600C_A	YJR090C
C5_01470C_A	YEL064C
CR_07630C_A	YHR021C
C1_09800C_A	YMR071C
CR_02210W_A	YPL141C
C1_03110W_A	YLR448W
C4_02270C_A	YOR198C
C1_03290W_A	YDR176W
C3_01890C_A	YDR348C
C1_05490C_A	YGR235C
C3_02020W_A	YPR112C
C1_03470C_A	YDR523C
C4_05690W_A	YPR181C
CR_01720W_A	YML104C
C6_03210C_A	YNR003C
C4_05790W_A	YMR218C
C2_08860W_A	YNR047W
C1_00780C_A	YPL256C
C1_14060W_A	YBR056W
C1_13580W_A	YBR080C
C1_10200C_A	YNR055C
C6_04330W_A	YOL144W
C7_02300W_A	YDR349C
CR_07210W_A	YIL062C
C7_01730C_A	YJR086W
C4_02170C_A	YOR059C
C5_00630C_A	YOR033C
C1_03010W_A	YDL081C
CR_06440C_A	YPL230W
C1_09380W_A	YOR275C
CR_07860C_A	YJL115W
C4_01370W_A	YCL009C
C6_04520W_A	YBL076C
C7_00710W_A	YLR264W
C3_06720W_A	YBR237W
C1_14170W_A	YKR017C
C2_04110W_A	YGL251C
CR_07760W_A	YNR037C
C4_00320C_A	YDR265W
CR_04610C_A	YCL038C
C7_01830W_A	YPL233W
C2_09600C_A	YCR090C
C2_07040W_A	YHR040W
C1_09010W_A	YNL240C
C1_12510W_A	YLR084C
C3_04830C_A	YPL231W
C2_10870W_A	YBR074W
C3_07500W_A	YML115C
C7_03020C_A	YNL191W
C3_06080W_A	YPL167C
C6_01190C_A	YBR097W
C3_02180C_A	YHR068W
C3_06310C_A	YOR304W
C5_04070C_A	YBR135W
CR_06540W_A	YBL063W
C4_01140C_A	YKL053C-A
CR_02870W_A	YPR029C
C2_09310C_A	YGR102C
C3_04110C_A	YDL056W
C2_05290C_A	YDL018C
C4_04930C_A	YGL128C
C2_06080C_A	YJR142W
C2_10810W_A	YBR065C
CR_05760C_A	YPR084W
C4_06090C_A	YBL014C
C1_09460W_A	YMR208W
C3_05370C_A	YGR214W
C7_00780W_A	YAL043C
C4_06190C_A	YIR002C
C4_05610C_A	YMR086W
C1_04980C_A	YMR177W
C2_03060W_A	YDR394W
C1_14360C_A	YHL028W
C3_04990W_A	YDL189W
C4_00200C_A	YLR303W
C3_06510C_A	YKL209C
CR_08930C_A	YJL124C
C6_01560W_A	YEL017W
C2_04880C_A	YDR376W
C1_12220W_A	YJL194W
CR_08170C_A	YDR435C
C6_04260C_A	YMR132C
C3_04900W_A	YDL148C
C4_06370C_A	YNL275W
C1_01130W_A	YIL046W
C5_01890W_A	YOL111C
CR_10010C_A	YLR203C
C3_03480C_A	YLR089C
C4_06230C_A	YER005W
CR_05310W_A	YLR170C
C3_07740W_A	YJR134C
C6_00120W_A	YNL211C
C1_14420W_A	YER143W
C1_08880W_A	YER014W
C2_02830C_A	YOR007C
C1_04480C_A	YLR425W
C3_01550C_A	YBR162C
C4_06450W_A	YEL044W
C1_02980W_A	YNL274C
C3_05890W_A	YML005W
C3_02690C_A	YMR013C
C1_03870C_A	YNL234W
C2_02350C_A	YDR159W
C3_01750C_A	YPL084W
C1_14100W_A	YKR014C
CR_03970C_A	YLR268W
C2_05650W_A	YJL154C
C7_03790W_A	YNL005C
CR_04820W_A	YPR036W-A
C3_06010W_A	YPL048W
CR_02950C_A	YBL090W
C5_04150C_A	YDR468C
C7_04200C_A	YKL205W
C1_14010W_A	YPR054W
C2_05030C_A	YIL118W
C2_03250W_A	YIL088C
C1_09070W_A	YGL094C
CR_07350W_A	YLR440C
C3_05130C_A	YGR144W
C2_03710W_A	YKL201C
CR_08550W_A	YJL155C
C4_05100C_A	YMR109W
C5_05310W_A	YER012W
C4_04310W_A	YPL132W
C1_09330W_A	YOR252W
CR_08500W_A	YDL063C
CR_03490W_A	YBR163W
C3_04960W_A	YDL191W
C7_00430W_A	YOL152W
C4_05330C_A	YKL021C
C1_00740C_A	YKL184W
CR_09620C_A	YLR193C
C3_06350W_A	YHR058C
C1_08190C_A	YMR280C
C1_04280C_A	YBR004C
C3_07400W_A	YBR061C
CR_06850C_A	YNL024C-A
C2_06420C_A	YOR014W
C3_06420C_A	YML018C
C1_05770C_A	YBR139W
C4_05160C_A	YJL049W
C1_11870W_A	YGR055W
C4_06480C_A	YBL016W
C1_08690W_A	YOL071W
C7_03850W_A	YLR002C
CR_00820C_A	YCR059C
C2_07030C_A	YNR022C
C1_04640W_A	YBR204C
C1_13190W_A	YPR098C
C6_04220C_A	YFL030W
C3_02440C_A	YOL135C
C5_00040C_A	YLR088W
C4_06810C_A	YDR189W
C1_09660W_A	YKL213C
C5_01410C_A	YCL045C
C6_03760C_A	YLR058C
C2_01650W_A	YGL192W
C3_06290W_A	YML020W
C4_03270W_A	YHR088W
C5_01940W_A	YOL066C
C4_04250W_A	YMR155W
CR_02530W_A	YNL112W
C4_03590C_A	YHR073W
C1_05710C_A	YDL210W
C7_01220W_A	YKR026C
C4_06570C_A	YLR044C
C1_02400C_A	YJL183W
C1_09170W_A	YGL073W
C2_07440C_A	YLL012W
C1_13650C_A	YGL164C
C5_01720C_A	YJL204C
C1_04160C_A	YMR087W
C1_09210C_A	YKR105C
C5_05040W_A	YGL142C
C5_05260W_A	YBL046W
C5_00760W_A	YNL293W
C1_04030W_A	YPL104W
C1_02390W_A	YMR137C
C2_09710C_A	YCL034W
C2_03310C_A	YMR077C
C1_03020C_A	YDL082W
CR_08910C_A	YPR108W
C2_03460C_A	YCL044C
C2_10470C_A	YJL178C
C2_10210C_A	YOR101W
C1_05010C_A	YDR492W
C3_03400C_A	YMR197C
C2_03100W_A	YOR133W
C2_05440W_A	YNL329C
C1_09290C_A	YER069W
CR_01550C_A	YBL055C
C7_00670C_A	YNL106C
C1_06630W_A	YPR135W
C6_02040W_A	YKL150W
C1_12820C_A	YBR154C
C1_05610W_A	YBL080C
C7_04020C_A	YMR314W
C2_09720W_A	YDR172W
CR_01520W_A	YER089C
C6_02520W_A	YLL027W
C1_12160W_A	YNR049C
C1_03560C_A	YPR086W
C5_02340C_A	YHL007C
CR_09900C_A	YPR175W
C2_00950C_A	YBR087W
C1_03630W_A	YKL033W
C7_02090C_A	YGR057C
C1_12010C_A	YKL079W
CR_10520C_A	YDR489W
CR_03400W_A	YPL040C
C2_06590C_A	YCR098C
C2_01070W_A	YNL248C
CR_05180C_A	YLL041C
C7_00130W_A	YGL243W
CR_06740W_A	YHR172W
C3_07460W_A	YMR277W
C1_07280C_A	YDR079C-A
C1_03910C_A	YMR126C
C2_01830W_A	YML046W
C5_01170W_A	YOL110W
C3_06520C_A	YGL247W
C1_06560W_A	YGR117C
CR_04780W_A	YOR224C
C4_00830W_A	YNL202W
C4_03790W_A	YDL097C
C5_04720C_A	YGR267C
CR_05790C_A	YJL200C
C2_02630W_A	YJL025W
C3_06650C_A	YGL112C
C2_05210W_A	YKR083C
C7_03360W_A	YMR297W
C4_03430W_A	YBL049W
C1_04190C_A	YFL025C
CR_01800C_A	YPL015C
C2_02740C_A	YDR399W
C1_04090C_A	YJL006C
C5_01490C_A	YLR253W
CR_08680C_A	YHL023C
C1_13360C_A	YLR145W
C1_12780W_A	YCR036W
C1_06880C_A	YIL073C
C2_05160C_A	YDR496C
CR_06110C_A	YLR176C
C1_08410C_A	YPL273W
C7_00840C_A	YBR276C
CR_10470C_A	YDR299W
CR_05990C_A	YOR140W
C1_11640C_A	YDR503C
CR_09310W_A	YPL208W
C2_02260W_A	YDL099W
C1_10970W_A	YDR365C
C1_00570C_A	YBR156C
C7_03670W_A	YHR019C
C7_00080C_A	YDR389W
C1_10380C_A	YNL161W
C6_00410C_A	YBL106C
C4_01720C_A	YKL054C
C1_03190C_A	YBR078W
C3_00510W_A	YKR004C
C4_04150C_A	YBR221C
C1_02050C_A	YNR013C
C5_02230W_A	YFR050C
C2_10840W_A	YBR073W
C4_03440C_A	YNL186W
CR_02330C_A	YCL055W
C2_08780W_A	YGL048C
C5_00110C_A	YIL078W
C1_06810W_A	YDR256C
CR_06000W_A	YDR006C
C2_05810W_A	YNL042W
C3_01170W_A	YJR080C
C5_00430W_A	YKL001C
C1_07420C_A	YDR329C
CR_08470W_A	YNL080C
CR_01150C_A	YMR078C
C6_01350W_A	YDR266C
C1_04000C_A	YBR199W
C2_02950W_A	YJL060W
C6_04430W_A	YDR103W
C7_00260C_A	YLR001C
C1_13770C_A	YGL085W
C6_03710W_A	YAR050W
C5_03930C_A	YOR137C
C1_01470W_A	YGL122C
C3_02350W_A	YNL308C
CR_05730C_A	YPR083W
CR_06490C_A	YLR259C
C5_02220C_A	YOR163W
C1_00600W_A	YNL172W
C6_01720C_A	YML052W
C1_05670W_A	YDR415C
C3_07570C_A	YCR015C
C5_00240W_A	YHR206W
C4_02880C_A	YLR022C
C7_02680W_A	YNL131W
C5_04910W_A	YGR271C-A
C1_05020C_A	YJL071W
C3_00390W_A	YOR079C
CR_04150W_A	YNL063W
C7_02550C_A	YHR122W
C6_01170W_A	YHR052W
C3_02670W_A	YPL193W
C2_04200W_A	YPL128C
C2_07560W_A	YDR334W
C4_01730C_A	YBR094W
C1_04340C_A	YMR010W
C5_04930C_A	YBR298C
C2_01190C_A	YPL162C
C2_02100W_A	YOR290C
C4_02500C_A	YDR216W
C2_09660W_A	YER002W
C2_01350C_A	YJL036W
C4_02860W_A	YMR311C
C7_04130C_A	YPL237W
C6_04560W_A	YPR004C
C7_04270C_A	YOR075W
C3_07770C_A	YCL029C
C3_06910C_A	YAL016W
C2_03130W_A	YOR021C
C2_01450C_A	YNL335W
C5_02350C_A	YKL090W
C2_05510C_A	YBR195C
C5_03130W_A	YGL162W
CR_09750C_A	YDR313C
C2_04640C_A	YKL173W
C2_03840C_A	YOL108C
C1_08950W_A	YIL107C
CR_08290W_A	YGL181W
C2_00200W_A	YGR006W
C1_09960W_A	YDR079W
C5_04610W_A	YJR084W
CR_03850W_A	YDL199C
C1_01550W_A	YOR132W
CR_06080W_A	YNL007C
C2_10610W_A	YPL249C
C4_03150W_A	YMR288W
C2_02340C_A	YJR125C
C2_04160W_A	YGR021W
CR_10840C_A	YDL246C
CR_00600C_A	YDL146W
C2_09520C_A	YIL142W
C1_00110W_A	YJL008C
C1_11510C_A	YPR061C
C3_00340W_A	YDR493W
C2_10630W_A	YHR202W
C3_02770C_A	YDR030C
C3_03840C_A	YOR250C
C4_05680W_A	YFR034C
C6_03820C_A	YMR178W
C4_02820W_A	YDL154W
CR_04420C_A	YBR067C
CR_04260W_A	YBL026W
CR_04750W_A	YLR363W-A
C6_00140C_A	YEL066W
C3_07010W_A	YPL188W
C3_02130W_A	YDR324C
C3_04910C_A	YPR149W
CR_02140W_A	YGR152C
C2_05340C_A	YPR110C
C6_01610W_A	YEL034W
C5_02670W_A	YLR226W
C5_02150C_A	YPR162C
C5_01610W_A	YFL001W
C4_06270C_A	YGL001C
C2_07450C_A	YOL010W
C1_04660W_A	YBR208C
CR_03740C_A	YDR236C
CR_07440W_A	YLR131C
C4_03170W_A	YDR288W
C2_00250W_A	YLR327C
C7_03250C_A	YCL043C
C5_04520W_A	YPR040W
C6_00500C_A	YPR066W
C3_00480C_A	YIL010W
CR_10620C_A	YDL141W
C4_04840C_A	YFL055W
C1_12680W_A	YMR131C
CR_03760W_A	YLR285W
C1_01160C_A	YOL142W
C3_02840W_A	YAL033W
CR_00200W_A	YKR097W
C2_01150W_A	YMR026C
C1_13010W_A	YLR067C
C1_13920W_A	YDR068W
C1_04650W_A	YHL016C
C1_03360W_A	YER164W
C1_08090C_A	YAL035W
CR_07620W_A	YLR027C
C3_06890W_A	YAL023C
C6_03810W_A	YOL001W
C1_00500C_A	YML004C
C1_00490C_A	YDR513W
C6_00600C_A	YMR241W
C3_05120C_A	YGR078C
CR_06980W_A	YNL260C
C3_03900C_A	YDR224C
C3_01860C_A	YOR046C
C2_03820C_A	YBR189W
C3_00690C_A	YAR003W
C2_00550W_A	YGL077C
C1_08890C_A	YIR009W
C1_08500C_A	YGR254W
C2_07630C_A	YHR087W
C5_04080C_A	YNL245C
C5_01240W_A	YKL004W
C3_06550C_A	YOR352W
C3_05210C_A	YKR054C
C1_00900W_A	YOR294W
C1_05780W_A	YML127W
C1_00750C_A	YNR006W
C1_07540C_A	YJL020C
C1_09640W_A	YNL220W
C4_03020W_A	YOR211C
C1_00940W_A	YOL005C
C5_03550W_A	YLR335W
C4_05380C_A	YJR010C-A
C2_02510W_A	YHL011C
C2_05040C_A	YOL007C
C4_00150C_A	YDR244W
C3_03330C_A	YLR117C
C5_04490C_A	YPL111W
C7_00910C_A	YMR044W
C3_04000C_A	YER024W
CR_01390W_A	YOR232W
C3_07340W_A	YOR120W
C4_02670W_A	YPL120W
C1_01450W_A	YGL119W
C2_00170C_A	YKL027W
C2_07520C_A	YHR086W
C1_02040C_A	YPL072W
C6_02650C_A	YCR028C
C5_04640C_A	YGR270W
C2_10340W_A	YOR278W
C1_02420C_A	YGR032W
C1_07230W_A	YDL236W
C1_13860C_A	YHR183W
C3_04680W_A	YDR382W
C1_08800W_A	YOR154W
C1_07800W_A	YGL236C
C7_04290W_A	YGR129W
C6_04040C_A	YDR388W
C1_03330C_A	YPL100W
C3_02610C_A	YDR533C
C7_02130W_A	YDL114W
CR_07150W_A	YCL040W
CR_01320C_A	YGR125W
C2_06360C_A	YAL025C
C2_10110W_A	YJR048W
C6_02730W_A	YDR129C
C2_08290C_A	YER067W
CR_01690C_A	YPL160W
C6_02800W_A	YKL069W
C2_01360C_A	YKL046C
CR_00410W_A	YLL002W
C5_02000C_A	YBL015W
C6_04120C_A	YGL093W
C3_00250C_A	YIL022W
C2_03910C_A	YHR204W
C1_04230W_A	YLR421C
C1_12080W_A	YOR171C
C1_11070W_A	YOR017W
C3_03530W_A	YPR153W
C1_10330C_A	YLR085C
C7_03120W_A	YJL054W
CR_00830W_A	YCR060W
C4_02940W_A	YCR088W
C1_03770W_A	YNL167C
CR_01750C_A	YFL005W
C6_02410W_A	YGL067W
C6_00920W_A	YMR002W
C4_02160C_A	YPL109C
C2_08370C_A	YPR080W
C4_01520C_A	YOR312C
CR_05390W_A	YDR032C
C5_02490C_A	YPR041W
C2_07220W_A	YKL206C
CR_07040W_A	YJL127C
C3_00200C_A	YBR026C
C2_07000W_A	YCR051W
C2_02000W_A	YDR372C
C3_01490W_A	YOR096W
C2_09880C_A	YOR338W
CR_05130C_A	YFR041C
CR_03360W_A	YKL099C
C1_01260C_A	YBR254C
C3_01320C_A	YIL099W
C4_05630W_A	YIL021W
CR_02570C_A	YOR084W
C2_02700C_A	YMR289W
C3_00290W_A	YDL007W
C4_01870C_A	YMR220W
C2_07060W_A	YOR319W
C3_04300C_A	YNL102W
CR_01370C_A	YDR337W
C7_01890C_A	YNL070W
C1_12380C_A	YOL097C
C4_00210W_A	YPL034W
CR_01120C_A	YDR167W
C6_04250W_A	YLR038C
C1_13630W_A	YML054C
C1_13870W_A	YJR010W
C3_03880C_A	YJL053W
C1_08560W_A	YDR212W
C7_03240W_A	YCL039W
C2_09700W_A	YEL004W
C2_08140C_A	YOL084W
C7_01400C_A	YLR141W
C1_08400C_A	YMR189W
C7_04040C_A	YOR209C
C5_02010C_A	YFL023W
C1_12520W_A	YDR108W
C1_10360C_A	YCR061W
C1_08460C_A	YDR213W
CR_06680C_A	YER176W
C7_03320C_A	YNL236W
C5_05470W_A	YDR206W
C3_00260C_A	YBL098W
C1_08810C_A	YDR194C
C4_05880W_A	YFL021W
C5_00750C_A	YDL057W
C5_02470W_A	YJR092W
C1_06570W_A	YPR128C
C7_02950C_A	YDR052C
C3_02000W_A	YNL250W
C6_04210C_A	YMR301C
C1_10300W_A	YGL257C
C1_00160C_A	YGR159C
C4_05090C_A	YCR081W
C1_02230W_A	YDL225W
C1_04570C_A	YDR254W
C3_02700W_A	YJL074C
C3_04430W_A	YEL024W
C4_05540W_A	YER052C
C2_05220C_A	YKR082W
C1_04550W_A	YPL046C
C5_02600W_A	YLR142W
CR_01990C_A	YNL126W
C2_09610W_A	YIL006W
C1_13780W_A	YOR326W
C2_10760C_A	YBR060C
CR_09950C_A	YLR197W
CR_06120W_A	YNL002C
CR_07890W_A	YMR016C
C1_08670W_A	YLR182W
C2_07960C_A	YGL111W
C1_04580C_A	YEL072W
C3_05070W_A	YER061C
CR_08040W_A	YNL092W
C7_03940C_A	YLR210W
C5_01900C_A	YJL205C
C5_05320C_A	YER055C
C1_14160W_A	YBR030W
C1_05940W_A	YCR037C
C7_00890C_A	YMR043W
C6_03330C_A	YPR097W
C5_02740W_A	YOR037W
C3_07130W_A	YGL054C
C2_05920C_A	YLR395C
C1_06940C_A	YPR026W
CR_07960C_A	YKR050W
C7_03570W_A	YHR018C
C2_03960W_A	YMR194W
C1_13570W_A	YGL178W
C4_03360C_A	YJL012C
CR_01610C_A	YBL058W
C2_08100W_A	YNR074C
C5_03070W_A	YJR123W
C7_01840W_A	YPL242C
C7_00700W_A	YNL111C
C2_00770W_A	YOR289W
C1_00710C_A	YFL037W
C3_05780C_A	YNL027W
C3_06750W_A	YDR086C
CR_05690W_A	YOR221C
C1_14080W_A	YJL109C
C1_10350C_A	YER167W
C1_01870C_A	YGR155W
C4_02300W_A	YPL116W
C7_01700W_A	YOR220W
C1_07020C_A	YKL015W
C2_06430C_A	YLR251W
CR_08600C_A	YDL065C
C3_07660W_A	YER162C
C2_09990C_A	YGR281W
CR_01240C_A	YER114C
C5_04590C_A	YPR043W
C3_06280W_A	YCL064C
C2_04580W_A	YJL167W
CR_02220C_A	YPR194C
C2_10860C_A	YDR047W
CR_05220C_A	YHL032C
C7_00720W_A	YGL244W
C3_02030W_A	YGR101W
C7_00460W_A	YCL002C
C3_01720C_A	YDL145C
C1_08520C_A	YDR462W
C1_09370W_A	YMR213W
C3_00900C_A	YIL124W
C1_06230C_A	YGL219C
C6_03420W_A	YLR381W
C1_13990W_A	YDR067C
C4_02250C_A	YGR282C
CR_01790C_A	YFL003C
C1_06070W_A	YNR036C
C4_05760W_A	YGL130W
C6_04060W_A	YMR247C
C1_14090W_A	YOR020C
C4_00310C_A	YDR245W
C3_06090C_A	YGL038C
C3_00820W_A	YBL011W
C5_05430W_A	YGR133W
C2_03180C_A	YDR457W
C2_05570C_A	YER101C
C3_05380W_A	YJL163C
CR_00690C_A	YDR221W
C3_07230W_A	YAL026C
C7_03050W_A	YJL097W
C2_09300W_A	YGR104C
