HDO-ID	Term
DOID:0007589	ovarian dermoid cyst with melanocytic nevus
DOID:0000759	congenital disorder
DOID:0007590	ovarian dermoid cyst with secondary melanocytic lesion
DOID:0007591	gestational ovarian choriocarcinoma
DOID:0007593	recurrent pediatric medulloblastoma
DOID:0007596	asbestos-related lung carcinoma
DOID:0007598	cervical lymphoepithelioma-like carcinoma
DOID:0007599	lymphoepithelioma-like thymic carcinoma
DOID:0000076	stomach disease
DOID:0007600	infiltrating bladder lymphoepithelioma-like carcinoma
DOID:0007601	advanced malignant pleural mesothelioma
DOID:0007602	intracortical osteogenic sarcoma
DOID:0007603	fibrosarcomatous osteosarcoma
DOID:0007607	chief cell adenoma
DOID:0007608	parathyroid adenoma
DOID:0007609	parathyroid transitional clear cell adenoma
DOID:0000761	meningococcal endocarditis
DOID:0007610	mixed cell type adenoma of parathyroid
DOID:0007611	parathyroid oncocytic adenoma
DOID:0007612	childhood intracortical osteosarcoma
DOID:0007613	sarcomatosis of the meninges
DOID:0007614	meninges sarcoma
DOID:0007615	sarcomatosis
DOID:0000762	bacterial endocarditis
DOID:0000763	meningococcal carditis
DOID:0007631	adult ependymoblastoma
DOID:0007632	cowper gland carcinoma
DOID:0007633	macular holes
DOID:0007634	suprasellar meningioma
DOID:0007635	gasserian ganglion meningioma
DOID:0007636	recurrent cancer of small Intestine
DOID:0007638	Paget's disease and invasive ductal carcinoma of breast
DOID:0007639	malignant granular cell skin tumor
DOID:0000764	meningococcal pericarditis
DOID:0007641	non-resectable small intestine carcinoma
DOID:0007642	cholangiolocellular carcinoma
DOID:0007643	acantholytic squamous cell skin carcinoma
DOID:0007646	multiple spinal canal and spinal cord meningioma
DOID:0007650	pulmonary type ovarian small cell carcinoma
DOID:0007651	hypercalcemic type ovarian small cell carcinoma
DOID:0007652	rare cancer-associated syndrome
DOID:0007656	adult infiltrating astrocytic neoplasm
DOID:0007657	anaplastic astrocytoma of adult
DOID:0007664	endometrial mixed adenocarcinoma
DOID:0007665	non-gestational ovarian choriocarcinoma
DOID:0000767	muscular atrophy
DOID:0007671	recurrent penis cancer
DOID:0007672	regressing non-cutaneous melanoma
DOID:0007675	testicular fibroma
DOID:0007676	testicular thecoma
DOID:0007677	bone metastatic Ewing's sarcoma
DOID:0007678	sphenoid sinus inverted papilloma
DOID:0007679	sphenoid sinus Schneiderian papilloma
DOID:0000768	retinoblastoma
DOID:0007681	mixed choriocarcinoma and teratoma of the testis
DOID:0007683	dissecting aortic aneurysm
DOID:0007684	maxillary sinus adenocarcinoma
DOID:0007685	pancreatic non-invasive intraductal papillary-mucinous carcinoma
DOID:0007689	leptomeninges sarcoma
DOID:0000769	neuroblastoma
DOID:0007693	abdominal aortic aneurysm
DOID:0007694	bladder urachal adenocarcinoma
DOID:0007696	lung hilum cancer
DOID:0007697	pancreatic ACTH hormone producing tumor
DOID:0007698	non-functioning pancreatic endocrine tumor
DOID:0000077	gastrointestinal system disease
DOID:0007702	AIDS-related oropharyngeal candidiasis
DOID:0007704	human papilloma virus related endocervical adenocarcinoma
DOID:0007706	Cytomegalovirus esophagitis
DOID:0007707	rectum signet ring adenocarcinoma
DOID:0007708	perianal skin Paget's disease
DOID:0000771	retinal cell cancer
DOID:0007710	metastatic extraskeletal chondrosarcoma
DOID:0007712	recurrent adult soft tissue sarcoma
DOID:0007713	tuberculum sellae meningioma
DOID:0007714	metastatic malignant hemangiopericytoma
DOID:0007716	mixed ductal-endocrine carcinoma
DOID:0007717	colloid carcinoma of the pancreas
DOID:0007718	osteoclast-like giant cell neoplasm of the pancreas
DOID:0000772	metastasis to the retina
DOID:0007724	generalized convulsive epilepsy
DOID:0007725	epilepsy with generalized tonic-clonic seizures
DOID:0007728	chronic allograft arteriopathy
DOID:0007729	acinar cell cystadenocarcinoma
DOID:0000773	metastasis to eye
DOID:0007731	childhood malignant hemangiopericytoma
DOID:0007732	childhood malignant schwannoma
DOID:0007733	signet ring cell intrahepatic cholangiocarcinoma
DOID:0007735	pancreatic colloid cystadenoma
DOID:0007736	retinal telangiectasia
DOID:0007739	human papilloma virus related penile squamous cell carcinoma
DOID:0000774	retina lymphoma
DOID:0007747	pediatric extraocular retinoblastoma
DOID:0000775	intraocular lymphoma
DOID:0007750	adult brain ependymoma
DOID:0007752	extrahepatic biliary papillomatosis
DOID:0007753	recurrent cancer of testis
DOID:0007754	Chondroid hamartoma of lung
DOID:0007756	neonatal leukemia
DOID:0007757	childhood leukemia
DOID:0007762	childhood multilocular cystic kidney neoplasm
DOID:0007763	carcinoma of supraglottis
DOID:0007764	subglottis carcinoma
DOID:0007765	Coats disease
DOID:0000778	delusional disorder
DOID:0007786	mixed choriocarcinoma and embryonal carcinoma of the testis
DOID:0007787	breast osteosarcoma
DOID:0007788	adult spinal cord ependymoma
DOID:0007793	recurrent uterine sarcoma
DOID:0007799	transitional cell carcinoma of the ureter with glandular differentiation
DOID:0000780	placenta disease
DOID:0007801	plasmacytoma-like PTLD
DOID:0007805	nonmetastatic extraskeletal osteosarcoma
DOID:0007806	adult spinal cord glioblastoma multiforme
DOID:0007807	choroid necrotic melanoma
DOID:0007808	necrotic uveal melanoma
DOID:0007809	anaplastic giant cell thyroid carcinoma
DOID:0007810	AIDS-related Cytomegalovirus enterocolitis
DOID:0007812	Enterovirus gastroenteritis
DOID:0007814	Cytomegalovirus colitis
DOID:0007815	recurrent malignant thymoma
DOID:0007817	mixed astrocytoma-ependymoma-oligodendroglioma
DOID:0007818	petroclival meningioma
DOID:0007819	sphenoorbital meningioma
DOID:0000782	renal infectious disease
DOID:0007820	sphenocavernous meningioma
DOID:0007824	spinal multifocal clear cell meningioma
DOID:0007825	chronic toxic polyneuropathy
DOID:0007826	adult papillary meningioma
DOID:0007827	adult extraosseous osteosarcoma
DOID:0000783	end stage renal failure
DOID:0007833	cervical papillary squamous cell carcinoma
DOID:0007834	human papilloma virus related cervical squamous cell carcinoma
DOID:0007836	mixed acinar-endocrine carcinoma
DOID:0007839	infiltrating nipple syringomatous adenoma
DOID:0000784	chronic kidney failure
DOID:0007840	pancreatic non-functioning delta cell tumor
DOID:0007841	pediatric cerebral ependymoblastoma
DOID:0007843	female breast carcinoma
DOID:0007847	vascular hemorrhagic disorder
DOID:0007848	interdigitating dendritic cell sarcoma
DOID:0007849	dendritic cell sarcoma
DOID:0007850	recurrent uvea melanoma
DOID:0007851	pancreatic intraductal papillary-mucinous adenoma
DOID:0007855	recurrent ovarian germ cell neoplasm
DOID:0000786	laryngeal disease
DOID:0007867	adult central nervous system germinoma
DOID:0007868	maxillary sinus inverted papilloma
DOID:0007875	adult xanthogranuloma
DOID:0007878	uterine corpus atypical polypoid adenomyoma
DOID:0007880	luteoma
DOID:0000789	hypotony of eye associated with another ocular disorder
DOID:0007890	testicular spermatocytic seminoma with sarcoma
DOID:0007891	testicular spermatocytic seminoma
DOID:0007892	breast adenohibernoma
DOID:0007894	mite infestation
DOID:0000790	ocular hypotension
DOID:0007902	adult extraosseous chondrosarcoma
DOID:0007903	intracranial chondrosarcoma
DOID:0007907	mixed astrocytoma-ependymoma
DOID:0000791	disorganized schizophrenia in remission
DOID:0007910	maxillary sinus squamous cell carcinoma
DOID:0007912	mixed oligodendroglioma-astrocytoma
DOID:0007915	cervical spinal canal and spinal cord meningioma
DOID:0007919	nonmetastatic extra-osseous ewing's sarcoma
DOID:0000792	disorganized schizophrenia
DOID:0007920	central nervous system benign soft tissue neoplasm
DOID:0007921	benign mediastinal psammomatous neurilemmoma
DOID:0007922	benign mediastinal neurilemmoma
DOID:0007926	epithelial malignant thymoma
DOID:0007927	malignant type A thymoma
DOID:0007928	testis refractory cancer
DOID:0000793	schizophrenia in remission
DOID:0007930	glandular-alveolar pattern testicular yolk sac tumor
DOID:0007931	old burn scar-related squamous cell carcinoma of skin
DOID:0007933	childhood precursor T-lymphoblastic lymphoma/leukemia
DOID:0007936	precursor T-lymphoblastic lymphoma/leukemia refractory
DOID:0007938	dyschondroplasia
DOID:0000794	residual schizophrenia in remission
DOID:0007941	Barrett's adenocarcinoma
DOID:0007945	adult central nervous system mixed germ cell tumor
DOID:0007946	recurrent cancer of colon
DOID:0007949	stroma-dominant and stroma-poor composite ganglioneuroblastoma
DOID:0000795	residual type schizophrenia
DOID:0007951	Schwannian stroma-rich and stroma-poor composite ganglioneuroblastoma
DOID:0007953	nipple duct carcinoma
DOID:0007956	EBV-related posttransplantation lymphoproliferative disease
DOID:0007958	sarcomatoid penile squamous cell carcinoma
DOID:0007959	duodenal gastrinoma
DOID:0007960	malignant spiradenoma
DOID:0007961	cervical non-keratinizing squamous cell carcinoma
DOID:0007962	tamoxifen-Related endometrial Lesion
DOID:0007966	type 3 ALPS
DOID:0007967	lipid-cell variant infiltrating bladder urothelial carcinoma
DOID:0007968	plasmacytoid variant infiltrating bladder urothelial carcinoma
DOID:0007969	nested variant infiltrating bladder urothelial carcinoma
DOID:0007971	microcystic variant infiltrating bladder urothelial carcinoma
DOID:0007972	lymphoma-like variant infiltrating bladder urothelial carcinoma
DOID:0007979	helicobacter pylori-related gastric adenocarcinoma
DOID:0007983	breast malignant eccrine spiradenoma
DOID:0007984	sclerosing breast papilloma
DOID:0007986	cerebral falx meningioma
DOID:0000799	varicose veins
DOID:0007994	central nervous system osteosarcoma
DOID:0007996	familial glomangioma
DOID:0007997	thyrotoxicosis
DOID:0007998	hyperthyroidism
DOID:0008000	frontal convexity meningioma
DOID:0008002	supraglottis neoplasm
DOID:0008003	alveoli adenoma
DOID:0008004	ovarian dermoid cyst with prolactin secreting adenoma
DOID:0008005	ovarian dermoid cyst with secondary pituitary-type tumor
DOID:0008006	skin meningioma
DOID:0008007	Pancoast tumor
DOID:0008009	penis mixed squamous cell carcinoma
DOID:0000801	hemarthrosis
DOID:0008011	metastatic fibrosarcoma
DOID:0008012	benign pericardial teratoma
DOID:0008013	penis papillary carcinoma
DOID:0008014	ovarian dermoid cyst with corticotropin secreting adenoma
DOID:0008016	anaplastic ganglioglioma
DOID:0008018	renal pelvis and ureter regional transitional cell cancer
DOID:0008019	renal pelvis and ureter recurrent transitional cell cancer
DOID:0008020	glomangiomyoma
DOID:0008021	medullary carcinoma with amyloid stroma
DOID:0008022	liver fibrosarcoma
DOID:0008023	myxoid liposarcoma of the ovary
DOID:0008024	male genital tuberculosis
DOID:0008025	gastric signet ring cell adenocarcinoma
DOID:0008026	intestinal adenocarcinoma of the stomach
DOID:0008029	sporadic breast cancer
DOID:0008030	periocular meningioma
DOID:0008031	pineal region meningioma
DOID:0008036	childhood ovarian embryonal carcinoma
DOID:0008042	testis polyembryoma
DOID:0008043	chest wall parachordoma
DOID:0008045	recurrent cancer of prostate
DOID:0008050	bladder tubulo-cystic clear cell adenocarcinoma
DOID:0008051	bladder papillary clear cell adenocarcinoma
DOID:0008055	recurrent urethral cancer
DOID:0008057	olfactory groove meningioma
DOID:0008058	pituitary stalk meningioma
DOID:0008060	frontal sinus inverted papilloma
DOID:0008068	intraductal breast myoepitheliosis
DOID:0000807	carotid artery occlusion
DOID:0008072	sarcomatous intrahepatic cholangiocarcinoma
DOID:0008078	childhood central nervous system germinoma
DOID:0008079	monomorphic T-cell PTLD
DOID:0008080	ovarian mucinous cystic tumor associated with pseudomyxoma peritonei
DOID:0008081	myxomatous pattern testicular yolk sac tumor
DOID:0008082	cellular congenital mesoblastic nephroma
DOID:0008083	classic congenital mesoblastic nephroma
DOID:0008084	cervical squamotransitional carcinoma
DOID:0008087	ovarian dermoid cyst with sebaceous carcinoma
DOID:0008089	advanced adult primary hepatoma
DOID:0000809	cocaine abuse
DOID:0008093	maxillary sinus Schneiderian papilloma
DOID:0008094	cervical condylomatous squamous cell carcinoma
DOID:0008096	bladder mixed adenocarcinoma
DOID:0008097	bladder hepatoid adenocarcinoma
DOID:0000810	HIV-associated lipodystrophy syndrome
DOID:0008102	fetal adenoma
DOID:0008104	vaginal tubulovillous adenoma
DOID:0008105	extrahepatic bile duct cystadenoma
DOID:0008106	cellular phase chronic idiopathic myelofibrosis
DOID:0008107	S-T syndrome
DOID:0008108	fibroepithelial polyp of urethra
DOID:0008109	nephrogenic adenoma of the urethra
DOID:0000811	lipodystrophy
DOID:0008110	periampullary adenocarcinoma
DOID:0008115	recurrent childhood cerebral astrocytoma
DOID:0008117	neuronitis
DOID:0008118	mature gastric teratoma
DOID:0008119	anal canal Paget's disease
DOID:0008120	adenocarcinoma in villous adenoma
DOID:0008121	metastatic extra-osseous Ewing's sarcoma
DOID:0008122	pseudovascular skin squamous cell carcinoma
DOID:0008125	osteochondrosis
DOID:0000813	septic arthritis
DOID:0008130	breast columnar cell mucinous carcinoma
DOID:0008131	sclerosing mucoepidermoid thyroid carcinoma with eosinophilia
DOID:0008133	epiglottis cancer
DOID:0008135	gallbladder lymphoma
DOID:0008136	transitional cell carcinoma of the ureter with mixed differentiation
DOID:0008137	thymus clear cell carcinoma
DOID:0008138	thymus sarcomatoid carcinoma
DOID:0008140	adrenal gland ganglioneuroblastoma
DOID:0008144	pregerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma
DOID:0008145	metastatic neoplasm to the gallbladder
DOID:0008146	anaplastic secondary supratentorial astrocytic neoplasm
DOID:0008148	recurrent childhood malignant germ cell tumor
DOID:0008149	malignant childhood germ cell neoplasm
DOID:0008150	pancreatic invasive intraductal papillary-mucinous carcinoma
DOID:0008151	appendiceal L-cell glucagon-like peptide producing tumor
DOID:0008152	distal 1/3 of common bile duct adenocarcinoma
DOID:0008153	fibroosseous pseudotumor of digits
DOID:0008158	complement component 5 deficiency
DOID:0008160	adult desmoplastic small round cell tumor
DOID:0008161	thyroid hurthle cell carcinoma
DOID:0008162	thyroid hurthle cell adenoma
DOID:0008163	gallbladder cancer unresectable
DOID:0008167	gallbladder melanoma
DOID:0000817	interstitial myocarditis
DOID:0008170	fibroepithelial polyp of the anus
DOID:0008177	endocervical type cervical adenomyoma
DOID:0008178	endometrial type cervical adenomyoma
DOID:0008179	cervical atypical polypoid adenomyoma
DOID:0008186	fallopian tube gestational choriocarcinoma
DOID:0008187	gestational uterine corpus choriocarcinoma
DOID:0008188	uterine corpus choriocarcinoma
DOID:0000819	mediastinitis
DOID:0008192	recurrent vulva cancer
DOID:0008193	papillary pattern testicular yolk sac tumor
DOID:0008194	recurrent pediatric hepatoma
DOID:0008195	hepatoid pattern testicular yolk sac tumor
DOID:0008197	ovarian dermoid cyst with melanoma
DOID:0008199	bursa syphilis
DOID:0000082	myotonic cataract
DOID:0000820	myocarditis
DOID:0008200	tertiary syphilis
DOID:0008203	sacral spinal canal and spinal cord meningioma
DOID:0008205	alloimmunization
DOID:0008207	hilar lung carcinoma
DOID:0008208	lung superior sulcus carcinoma
DOID:0008211	fallopian tube cystadenofibroma
DOID:0008216	parapharyngeal meningioma
DOID:0008219	recurrent epithelioid sarcoma
DOID:0008220	recurrent extraosseous Ewing's sarcoma
DOID:0008221	upper clivus meningioma
DOID:0008222	adenocarcinoma in tubular adenoma
DOID:0008223	penile urethral cancer
DOID:0008224	central breast papilloma
DOID:0008225	microscopic breast papilloma
DOID:0008227	atypical breast papilloma
DOID:0008228	metastatic extraskeletal osteosarcoma
DOID:0008229	metastatic small intestinal adenocarcinoma
DOID:0000823	periapical periodontitis
DOID:0008230	intrahepatic biliary papillomatosis
DOID:0008233	inflammatory liposarcoma
DOID:0008234	malignant hemangiopericytoma recurrent
DOID:0008238	metastatic endometrial carcinoma
DOID:0008239	lower clivus meningioma
DOID:0000824	periodontitis
DOID:0008243	meningeal melanomatosis
DOID:0008244	bone recurrent PNET
DOID:0008246	breast myoid hamartoma
DOID:0008251	adult pleomorphic rhabdomyosarcoma
DOID:0008252	chronic rhinitis
DOID:0008255	vulva fibroepithelial polyp
DOID:0008256	olfactory neural tumor
DOID:0008257	transitional cell carcinoma of the ureter with squamous differentiation
DOID:0008259	bulbomembranous urethral cancer
DOID:0008269	adenocarcinoma in adenomatous polyposis coli
DOID:0000827	ureter tuberculosis
DOID:0008272	anterior urethra cancer
DOID:0008274	synovial angioma
DOID:0008275	intratubular embryonal carcinoma
DOID:0008276	Hodgkin-like posttransplantation lymphoproliferative disease
DOID:0008281	recurrent malignant peripheral nerve sheath neoplasm
DOID:0008282	adult epithelioid sarcoma
DOID:0008283	peritonitis
DOID:0008285	nonmetastatic epithelioid sarcoma
DOID:0008286	metastatic epithelioid sarcoma
