ProtA	ProtB	Label
T24B8.1	ZC434.2	negative
T24B8.1	ZC434.5	negative
T24B8.1	ZK328.2	negative
T27E9.1	T28D9.10	negative
T27E9.1	W01D2.1	negative
T27E9.1	W08F4.8	negative
T27E9.1	W09C5.6	negative
T27E9.1	W10C8.5	negative
T27E9.1	Y106G6H.2	negative
T27E9.1	Y106G6H.3	negative
T27E9.1	Y113G7B.17	negative
T27E9.1	Y116A8C.42	negative
T27E9.1	Y22D7AL.5	negative
T27E9.1	Y24D9A.4	negative
T27E9.1	Y37E3.7	negative
T27E9.1	Y37E3.8	negative
T27E9.1	Y38A10A.5	negative
T27E9.1	Y41D4B.5	negative
T27E9.1	Y43B11AR.4	negative
T27E9.1	Y45F10D.12	negative
T27E9.1	Y46H3A.7	negative
T27E9.1	Y47D3B.10	negative
T27E9.1	Y48B6A.2	negative
T27E9.1	Y48G8AL.8	negative
T27E9.1	Y48G9A.3	negative
T27E9.1	Y50D7A.4	negative
T27E9.1	Y54E2A.11	negative
T27E9.1	Y54G9A.6	negative
T27E9.1	Y55B1AR.1	negative
T27E9.1	Y55F3AM.15	negative
T27E9.1	Y57G11C.16	negative
T27E9.1	Y69A2AR.18	negative
T27E9.1	Y71A12B.1	negative
T27E9.1	Y71F9AL.13	negative
T27E9.1	Y71F9AL.16	negative
T27E9.1	Y71H2AM.19	negative
T27E9.1	Y71H2B.10	negative
T27E9.1	Y75B12B.2	negative
T27E9.1	ZC434.2	negative
T27E9.1	ZK20.5	negative
T27E9.1	ZK328.2	negative
T27E9.1	ZK652.4	negative
T28D9.10	W01B11.3	negative
T28D9.10	W01D2.1	negative
T28D9.10	W04D2.1	negative
T28D9.10	W08D2.7	negative
T28D9.10	W09C5.6	negative
T28D9.10	Y102A5A.1	negative
T28D9.10	Y105E8A.16	negative
T28D9.10	Y113G7B.17	negative
T28D9.10	Y18D10A.5	negative
T28D9.10	Y37E3.10	negative
T28D9.10	Y37E3.8	negative
T28D9.10	Y38A10A.5	negative
T28D9.10	Y41C4A.10	negative
T28D9.10	Y41D4B.5	negative
T28D9.10	Y45F10D.12	negative
T28D9.10	Y45G12B.1	negative
T28D9.10	Y46G5A.4	negative
T28D9.10	Y46H3A.7	negative
T28D9.10	Y47D3B.10	negative
T28D9.10	Y48B6A.11	negative
T28D9.10	Y48B6A.2	negative
T28D9.10	Y48E1B.5	negative
T28D9.10	Y48G8AL.8	negative
T28D9.10	Y50D7A.4	negative
T28D9.10	Y50D7A.7	negative
T28D9.10	Y53G8AL.2	negative
T28D9.10	Y54E10BL.5	negative
T28D9.10	Y54E2A.11	negative
T28D9.10	Y54E2A.4	negative
T28D9.10	Y54F10AM.5	negative
T28D9.10	Y54G9A.6	negative
T28D9.10	Y55B1AR.1	negative
T28D9.10	Y55F3AM.15	negative
T28D9.10	Y57G11C.16	negative
T28D9.10	Y57G11C.34	negative
T28D9.10	Y62E10A.12	negative
T28D9.10	Y69A2AR.18	negative
T28D9.10	Y71A12B.1	negative
T28D9.10	Y71F9AL.16	negative
T28D9.10	Y71H2AM.19	negative
T28D9.10	Y71H2B.10	negative
T28D9.10	Y73B6BL.9	negative
T28D9.10	Y74C10AR.1	negative
T28D9.10	Y75B12B.2	negative
T28D9.10	Y75B8A.30	negative
T28D9.10	Y79H2A.6	negative
T28D9.10	Y87G2A.6	negative
T28D9.10	ZC434.2	negative
T28D9.10	ZC434.5	negative
T28D9.10	ZK1010.1	negative
T28D9.10	ZK20.5	negative
T28D9.10	ZK328.2	negative
T28D9.10	ZK945.2	negative
W01A11.4	Y105E8A.16	negative
W01B11.3	W01D2.1	negative
W01B11.3	W03D2.4	negative
W01B11.3	W04D2.1	negative
W01B11.3	W08F4.8	negative
W01B11.3	W09C5.6	negative
W01B11.3	Y102A5A.1	negative
W01B11.3	Y105E8A.16	negative
W01B11.3	Y106G6H.3	negative
W01B11.3	Y111B2A.18	negative
W01B11.3	Y113G7B.17	negative
W01B11.3	Y116A8C.42	negative
W01B11.3	Y22D7AL.5	negative
W01B11.3	Y24D9A.4	negative
W01B11.3	Y37E3.10	negative
W01B11.3	Y37E3.7	negative
W01B11.3	Y37E3.8	negative
W01B11.3	Y38A10A.5	negative
W01B11.3	Y39A1C.3	negative
W01B11.3	Y41C4A.10	negative
W01B11.3	Y41D4B.5	negative
W01B11.3	Y43B11AR.4	negative
W01B11.3	Y45F10D.12	negative
W01B11.3	Y45G12B.1	negative
W01B11.3	Y46G5A.4	negative
W01B11.3	Y48B6A.11	negative
W01B11.3	Y48B6A.2	negative
W01B11.3	Y48G8AL.8	negative
W01B11.3	Y49E10.15	negative
W01B11.3	Y54E10BL.5	negative
W01B11.3	Y54E2A.11	negative
W01B11.3	Y54E2A.4	negative
W01B11.3	Y54G9A.6	negative
W01B11.3	Y57G11C.16	negative
W01B11.3	Y62E10A.12	negative
W01B11.3	Y66D12A.22	negative
W01B11.3	Y69A2AR.18	negative
W01B11.3	Y71F9AL.13	negative
W01B11.3	Y71F9B.4	negative
W01B11.3	Y71H10A.1	negative
W01B11.3	Y71H2AM.19	negative
W01B11.3	Y71H2AM.23	negative
W01B11.3	Y73B6BL.9	negative
W01B11.3	Y74C10AR.1	negative
W01B11.3	Y75B8A.30	negative
W01B11.3	Y87G2A.6	negative
W01B11.3	ZC434.5	negative
W01B11.3	ZC434.8	negative
W01B11.3	ZK1010.1	negative
W01B11.3	ZK20.5	negative
W01B11.3	ZK945.2	negative
W01D2.1	W08F4.8	negative
W01D2.1	Y102A5A.1	negative
W01D2.1	Y105E8A.16	negative
W01D2.1	Y111B2A.18	negative
W01D2.1	Y116A8C.42	negative
W01D2.1	Y22D7AL.5	negative
W01D2.1	Y37E3.10	negative
W01D2.1	Y38A10A.5	negative
W01D2.1	Y39A1C.3	negative
W01D2.1	Y41C4A.10	negative
W01D2.1	Y41D4B.5	negative
W01D2.1	Y46G5A.4	negative
W01D2.1	Y46H3A.7	negative
W01D2.1	Y47D3B.10	negative
W01D2.1	Y48B6A.11	negative
W01D2.1	Y50D7A.4	negative
W01D2.1	Y54E2A.11	negative
W01D2.1	Y54E2A.4	negative
W01D2.1	Y55B1AR.1	negative
W01D2.1	Y55F3AM.15	negative
W01D2.1	Y57G11C.16	negative
W01D2.1	Y62E10A.12	negative
W01D2.1	Y69A2AR.18	negative
W01D2.1	Y71F9AL.16	negative
W01D2.1	Y71H10A.1	negative
W01D2.1	Y71H2B.10	negative
W01D2.1	Y73B6BL.9	negative
W01D2.1	Y75B12B.2	negative
W01D2.1	Y75B8A.30	negative
W01D2.1	ZC434.2	negative
W01D2.1	ZC434.5	negative
W01D2.1	ZK328.2	negative
W01D2.1	ZK945.2	negative
W03D2.4	W09C5.6	negative
W03D2.4	Y105E8A.16	negative
W03D2.4	Y106G6H.14	negative
W03D2.4	Y111B2A.18	negative
W03D2.4	Y116A8C.42	negative
W03D2.4	Y22D7AL.5	negative
W03D2.4	Y24D9A.4	negative
W03D2.4	Y37E3.7	negative
W03D2.4	Y37E3.8	negative
W03D2.4	Y38A10A.5	negative
W03D2.4	Y41D4B.5	negative
W03D2.4	Y47D3B.10	negative
W03D2.4	Y48G8AL.8	negative
W03D2.4	Y49E10.15	negative
W03D2.4	Y54E2A.11	negative
W03D2.4	Y54G9A.6	negative
W03D2.4	Y57G11C.16	negative
W03D2.4	Y71F9B.4	negative
W03D2.4	Y71H2AM.23	negative
W03D2.4	Y87G2A.6	negative
W03D2.4	ZC434.2	negative
W03D2.4	ZK131.8	negative
W03D2.4	ZK20.5	negative
W04D2.1	W08F4.8	negative
W04D2.1	Y102A5A.1	negative
W04D2.1	Y106G6H.2	negative
W04D2.1	Y111B2A.18	negative
W04D2.1	Y113G7B.17	negative
W04D2.1	Y116A8C.42	negative
W04D2.1	Y24D9A.4	negative
W04D2.1	Y38A10A.5	negative
W04D2.1	Y39G10AR.8	negative
W04D2.1	Y41C4A.10	negative
W04D2.1	Y41D4B.5	negative
W04D2.1	Y43B11AR.4	negative
W04D2.1	Y45F10D.12	negative
W04D2.1	Y46G5A.4	negative
W04D2.1	Y46H3A.7	negative
W04D2.1	Y48B6A.2	negative
W04D2.1	Y48E1B.5	negative
W04D2.1	Y54E2A.11	negative
W04D2.1	Y54F10AM.5	negative
W04D2.1	Y55B1AR.1	negative
W04D2.1	Y56A3A.19	negative
W04D2.1	Y57G11C.34	negative
W04D2.1	Y69A2AR.18	negative
W04D2.1	Y71A12B.1	negative
W04D2.1	Y71D11A.2	negative
W04D2.1	Y71G12B.11	negative
W04D2.1	Y71H10A.1	negative
W04D2.1	Y71H2AM.19	negative
W04D2.1	Y74C10AR.1	negative
W04D2.1	Y75B12B.5	negative
W04D2.1	Y79H2A.6	negative
W04D2.1	ZC434.2	negative
W04D2.1	ZC434.5	negative
W04D2.1	ZC434.8	negative
W04D2.1	ZK20.5	negative
W04D2.1	ZK945.2	negative
W08D2.7	W09C5.6	negative
W08D2.7	Y105E8A.16	negative
W08D2.7	Y113G7B.17	negative
W08D2.7	Y18D10A.5	negative
W08D2.7	Y37E3.10	negative
W08D2.7	Y39A1C.3	negative
W08D2.7	Y41D4B.5	negative
W08D2.7	Y48G9A.3	negative
W08D2.7	Y53G8AL.2	negative
W08D2.7	Y54E10BL.5	negative
W08D2.7	Y54F10AM.5	negative
W08D2.7	Y54G9A.6	negative
W08D2.7	Y55B1AR.1	negative
W08D2.7	Y71F9AL.16	negative
W08D2.7	Y74C10AR.1	negative
W08D2.7	Y75B12B.2	negative
W08D2.7	Y87G2A.6	negative
W08D2.7	ZC434.2	negative
W08D2.7	ZC434.5	negative
W08D2.7	ZK1010.1	negative
W08F4.8	W09C5.6	negative
W08F4.8	W10C8.5	negative
W08F4.8	Y102A5A.1	negative
W08F4.8	Y106G6H.2	negative
W08F4.8	Y111B2A.18	negative
W08F4.8	Y113G7B.17	negative
W08F4.8	Y116A8C.42	negative
W08F4.8	Y22D7AL.5	negative
W08F4.8	Y37E3.10	negative
W08F4.8	Y37E3.8	negative
W08F4.8	Y38A10A.5	negative
W08F4.8	Y41C4A.10	negative
W08F4.8	Y41D4B.5	negative
W08F4.8	Y41E3.4	negative
W08F4.8	Y45F10D.12	negative
W08F4.8	Y46G5A.4	negative
W08F4.8	Y46H3A.7	negative
W08F4.8	Y47D3B.10	negative
W08F4.8	Y48B6A.11	negative
W08F4.8	Y48E1B.5	negative
W08F4.8	Y48G8AL.8	negative
W08F4.8	Y50D7A.4	negative
W08F4.8	Y54E2A.11	negative
W08F4.8	Y54E2A.4	negative
W08F4.8	Y54F10AM.5	negative
W08F4.8	Y55B1AR.1	negative
W08F4.8	Y55F3AM.15	negative
W08F4.8	Y57G11C.16	negative
W08F4.8	Y57G11C.34	negative
W08F4.8	Y62E10A.12	negative
W08F4.8	Y69A2AR.18	negative
W08F4.8	Y71A12B.1	negative
W08F4.8	Y71D11A.2	negative
W08F4.8	Y71F9AL.16	negative
W08F4.8	Y71G12B.11	negative
W08F4.8	Y71H2AM.19	negative
W08F4.8	Y71H2AM.23	negative
W08F4.8	Y71H2B.10	negative
W08F4.8	Y73B6BL.9	negative
W08F4.8	Y75B12B.2	negative
W08F4.8	Y75B12B.5	negative
W08F4.8	Y75B8A.30	negative
W08F4.8	Y79H2A.6	negative
W08F4.8	Y80D3A.2	negative
W08F4.8	Y87G2A.6	negative
W08F4.8	ZC434.5	negative
W08F4.8	ZK328.2	negative
W08F4.8	ZK945.2	negative
W09C5.6	W10C8.5	negative
W09C5.6	Y105E8A.16	negative
W09C5.6	Y106G6H.2	negative
W09C5.6	Y111B2A.18	negative
W09C5.6	Y113G7B.17	negative
W09C5.6	Y116A8C.42	negative
W09C5.6	Y18D10A.5	negative
W09C5.6	Y22D7AL.5	negative
W09C5.6	Y37E3.10	negative
W09C5.6	Y39A1C.3	negative
W09C5.6	Y41D4B.5	negative
W09C5.6	Y46G5A.4	negative
W09C5.6	Y47D3B.10	negative
W09C5.6	Y48G9A.3	negative
W09C5.6	Y49E10.15	negative
W09C5.6	Y53G8AL.2	negative
W09C5.6	Y54E10BL.5	negative
W09C5.6	Y54E2A.11	negative
W09C5.6	Y54F10AM.5	negative
W09C5.6	Y54G9A.6	negative
W09C5.6	Y55B1AR.1	negative
W09C5.6	Y57G11C.16	negative
W09C5.6	Y71A12B.1	negative
W09C5.6	Y71F9AL.16	negative
W09C5.6	Y71F9B.4	negative
W09C5.6	Y71G12B.11	negative
W09C5.6	Y71H2AM.23	negative
W09C5.6	Y71H2B.10	negative
W09C5.6	Y74C10AR.1	negative
W09C5.6	Y75B12B.2	negative
W09C5.6	Y75B12B.5	negative
W09C5.6	Y80D3A.2	negative
W09C5.6	Y87G2A.6	negative
W09C5.6	ZC434.2	negative
W09C5.6	ZC434.5	negative
W09C5.6	ZK20.5	negative
W09D10.3	Y49E10.1	negative
W09D10.3	Y54E2A.11	negative
W09D10.3	Y57G11C.12	negative
W09D10.3	Y94H6A.8	negative
W10C8.5	Y106G6H.3	negative
W10C8.5	Y111B2A.18	negative
W10C8.5	Y113G7B.17	negative
W10C8.5	Y24D9A.4	negative
W10C8.5	Y37E3.7	negative
W10C8.5	Y41E3.4	negative
W10C8.5	Y43B11AR.4	negative
W10C8.5	Y46G5A.4	negative
W10C8.5	Y47D3B.10	negative
W10C8.5	Y48B6A.2	negative
W10C8.5	Y48G8AL.8	negative
W10C8.5	Y48G9A.3	negative
W10C8.5	Y49E10.1	negative
W10C8.5	Y54E2A.11	negative
W10C8.5	Y55B1AR.1	negative
W10C8.5	Y57G11C.16	negative
W10C8.5	Y57G11C.34	negative
W10C8.5	Y69A2AR.18	negative
W10C8.5	Y71F9AL.16	negative
W10C8.5	Y71F9B.4	negative
W10C8.5	Y71G12B.11	negative
W10C8.5	Y71H2AM.23	negative
W10C8.5	Y71H2B.10	negative
W10C8.5	Y75B12B.2	negative
W10C8.5	Y75B12B.5	negative
W10C8.5	Y80D3A.2	negative
W10C8.5	Y87G2A.6	negative
W10C8.5	ZC434.8	negative
W10C8.5	ZK20.5	negative
Y102A5A.1	Y106G6H.2	negative
Y102A5A.1	Y111B2A.18	negative
Y102A5A.1	Y22D7AL.5	negative
Y102A5A.1	Y24D9A.4	negative
Y102A5A.1	Y37E3.10	negative
Y102A5A.1	Y37E3.7	negative
Y102A5A.1	Y37E3.8	negative
Y102A5A.1	Y38A10A.5	negative
Y102A5A.1	Y39A1C.3	negative
Y102A5A.1	Y39G10AR.8	negative
Y102A5A.1	Y41C4A.10	negative
Y102A5A.1	Y41D4B.5	negative
Y102A5A.1	Y43B11AR.4	negative
Y102A5A.1	Y45F10D.12	negative
Y102A5A.1	Y46G5A.4	negative
Y102A5A.1	Y48B6A.11	negative
Y102A5A.1	Y48B6A.2	negative
Y102A5A.1	Y49E10.1	negative
Y102A5A.1	Y54E2A.4	negative
Y102A5A.1	Y56A3A.19	negative
Y102A5A.1	Y57G11C.16	negative
Y102A5A.1	Y62E10A.12	negative
Y102A5A.1	Y71F9AL.13	negative
Y102A5A.1	Y71G12B.11	negative
Y102A5A.1	Y71H10A.1	negative
Y102A5A.1	Y71H2AM.19	negative
Y102A5A.1	Y73B6BL.9	negative
Y102A5A.1	Y74C10AR.1	negative
Y102A5A.1	Y75B8A.30	negative
Y102A5A.1	ZC434.2	negative
Y102A5A.1	ZC434.5	negative
Y102A5A.1	ZK20.5	negative
Y102A5A.1	ZK328.2	negative
Y102A5A.1	ZK652.4	negative
Y102A5A.1	ZK945.2	negative
Y105E8A.16	Y106G6H.2	negative
Y105E8A.16	Y106G6H.3	negative
Y105E8A.16	Y111B2A.18	negative
Y105E8A.16	Y113G7B.17	negative
Y105E8A.16	Y116A8C.42	negative
Y105E8A.16	Y18D10A.5	negative
Y105E8A.16	Y22D7AL.5	negative
Y105E8A.16	Y24D9A.4	negative
Y105E8A.16	Y37E3.10	negative
Y105E8A.16	Y37E3.7	negative
Y105E8A.16	Y37E3.8	negative
Y105E8A.16	Y38A10A.5	negative
Y105E8A.16	Y39A1C.3	negative
Y105E8A.16	Y48G8AL.8	negative
Y105E8A.16	Y48G9A.3	negative
Y105E8A.16	Y49E10.15	negative
Y105E8A.16	Y53G8AL.2	negative
Y105E8A.16	Y54E10BL.5	negative
Y105E8A.16	Y54E2A.11	negative
Y105E8A.16	Y54F10AM.5	negative
Y105E8A.16	Y54G9A.6	negative
Y105E8A.16	Y55B1AR.1	negative
Y105E8A.16	Y71F9AL.13	negative
Y105E8A.16	Y71F9AL.16	negative
Y105E8A.16	Y71F9B.4	negative
Y105E8A.16	Y71H2AM.19	negative
Y105E8A.16	Y71H2AM.23	negative
Y105E8A.16	Y74C10AR.1	negative
Y105E8A.16	Y75B12B.2	negative
Y105E8A.16	Y87G2A.6	negative
Y105E8A.16	ZC434.5	negative
Y105E8A.16	ZK1010.1	negative
Y105E8A.16	ZK131.8	negative
Y105E8A.16	ZK20.5	negative
Y105E8A.16	ZK652.4	negative
Y106G6H.14	Y22D7AL.5	negative
Y106G6H.14	Y24D9A.4	negative
Y106G6H.14	Y48G8AL.8	negative
Y106G6H.14	ZC434.2	negative
Y106G6H.14	ZK131.8	negative
Y106G6H.2	Y106G6H.3	negative
Y106G6H.2	Y113G7B.17	negative
Y106G6H.2	Y116A8C.42	negative
Y106G6H.2	Y22D7AL.5	negative
Y106G6H.2	Y24D9A.4	negative
Y106G6H.2	Y37E3.7	negative
Y106G6H.2	Y37E3.8	negative
Y106G6H.2	Y38C1AA.2	negative
Y106G6H.2	Y39G10AR.8	negative
Y106G6H.2	Y41C4A.10	negative
Y106G6H.2	Y41D4B.5	negative
Y106G6H.2	Y41E3.4	negative
Y106G6H.2	Y43B11AR.4	negative
Y106G6H.2	Y45F10D.12	negative
Y106G6H.2	Y46G5A.4	negative
Y106G6H.2	Y48B6A.2	negative
Y106G6H.2	Y48G8AL.8	negative
Y106G6H.2	Y49E10.15	negative
Y106G6H.2	Y54E2A.11	negative
Y106G6H.2	Y55B1AR.1	negative
Y106G6H.2	Y56A3A.19	negative
Y106G6H.2	Y57G11C.16	negative
Y106G6H.2	Y69A2AR.18	negative
Y106G6H.2	Y71A12B.1	negative
Y106G6H.2	Y71F9AL.13	negative
Y106G6H.2	Y71G12B.11	negative
Y106G6H.2	Y71H2AM.19	negative
Y106G6H.2	Y74C10AR.1	negative
Y106G6H.2	Y75B12B.5	negative
Y106G6H.2	ZC434.2	negative
Y106G6H.2	ZC434.5	negative
Y106G6H.2	ZK20.5	negative
Y106G6H.2	ZK652.4	negative
Y106G6H.2	ZK945.2	negative
Y106G6H.3	Y111B2A.18	negative
Y106G6H.3	Y113G7B.17	negative
Y106G6H.3	Y22D7AL.5	negative
Y106G6H.3	Y38A10A.5	negative
Y106G6H.3	Y39A1C.3	negative
Y106G6H.3	Y41D4B.5	negative
Y106G6H.3	Y43B11AR.4	negative
Y106G6H.3	Y48G9A.3	negative
Y106G6H.3	Y50D7A.7	negative
Y106G6H.3	Y57G11C.16	negative
Y106G6H.3	Y69A2AR.18	negative
Y106G6H.3	Y71A12B.1	negative
Y106G6H.3	Y71F9AL.16	negative
Y106G6H.3	Y75B12B.2	negative
Y106G6H.3	ZC434.2	negative
Y106G6H.3	ZC434.5	negative
Y106G6H.3	ZK131.8	negative
Y111B2A.18	Y113G7B.17	negative
Y111B2A.18	Y37E3.10	negative
Y111B2A.18	Y37E3.8	negative
Y111B2A.18	Y38A10A.5	negative
Y111B2A.18	Y39G10AR.8	negative
Y111B2A.18	Y41C4A.10	negative
Y111B2A.18	Y41D4B.5	negative
Y111B2A.18	Y41E3.4	negative
Y111B2A.18	Y43B11AR.4	negative
Y111B2A.18	Y45F10D.12	negative
Y111B2A.18	Y46G5A.4	negative
Y111B2A.18	Y46H3A.7	negative
Y111B2A.18	Y48B6A.11	negative
Y111B2A.18	Y49E10.1	negative
Y111B2A.18	Y54E2A.4	negative
Y111B2A.18	Y57G11C.16	negative
Y111B2A.18	Y62E10A.12	negative
Y111B2A.18	Y69A2AR.18	negative
Y111B2A.18	Y71F9AL.16	negative
Y111B2A.18	Y71H2AM.19	negative
Y111B2A.18	Y73B6BL.9	negative
Y111B2A.18	Y75B12B.2	negative
Y111B2A.18	Y75B8A.30	negative
Y111B2A.18	Y79H2A.6	negative
Y111B2A.18	Y87G2A.6	negative
Y111B2A.18	ZC434.5	negative
Y111B2A.18	ZC434.8	negative
Y111B2A.18	ZK20.5	negative
Y111B2A.18	ZK945.2	negative
Y113G7B.17	Y116A8C.42	negative
Y113G7B.17	Y18D10A.5	negative
Y113G7B.17	Y22D7AL.5	negative
Y113G7B.17	Y24D9A.4	negative
Y113G7B.17	Y37E3.10	negative
Y113G7B.17	Y37E3.7	negative
Y113G7B.17	Y37E3.8	negative
Y113G7B.17	Y38A10A.5	negative
Y113G7B.17	Y39A1C.3	negative
Y113G7B.17	Y39G10AR.8	negative
Y113G7B.17	Y41D4B.5	negative
Y113G7B.17	Y41E3.4	negative
Y113G7B.17	Y46H3A.7	negative
Y113G7B.17	Y48B6A.2	negative
Y113G7B.17	Y48E1B.5	negative
Y113G7B.17	Y48G8AL.8	negative
Y113G7B.17	Y48G9A.3	negative
Y113G7B.17	Y50D7A.7	negative
Y113G7B.17	Y53G8AL.2	negative
Y113G7B.17	Y54E10BL.5	negative
Y113G7B.17	Y54E2A.11	negative
Y113G7B.17	Y54F10AM.5	negative
Y113G7B.17	Y54G9A.6	negative
Y113G7B.17	Y55B1AR.1	negative
Y113G7B.17	Y57G11C.16	negative
Y113G7B.17	Y57G11C.34	negative
Y113G7B.17	Y69A2AR.18	negative
Y113G7B.17	Y71A12B.1	negative
Y113G7B.17	Y71D11A.2	negative
Y113G7B.17	Y71F9AL.13	negative
Y113G7B.17	Y71F9AL.16	negative
Y113G7B.17	Y71H2AM.19	negative
Y113G7B.17	Y74C10AR.1	negative
Y113G7B.17	Y75B12B.2	negative
Y113G7B.17	Y79H2A.6	negative
Y113G7B.17	Y87G2A.6	negative
Y113G7B.17	ZC434.2	negative
Y113G7B.17	ZC434.5	negative
Y113G7B.17	ZC434.8	negative
Y113G7B.17	ZK1010.1	negative
Y113G7B.17	ZK20.5	negative
Y113G7B.17	ZK652.4	negative
Y116A8C.42	Y24D9A.4	negative
Y116A8C.42	Y37E3.7	negative
Y116A8C.42	Y37E3.8	negative
Y116A8C.42	Y38A10A.5	negative
Y116A8C.42	Y41D4B.5	negative
Y116A8C.42	Y45F10D.12	negative
Y116A8C.42	Y46H3A.7	negative
Y116A8C.42	Y47D3B.10	negative
Y116A8C.42	Y48B6A.2	negative
Y116A8C.42	Y48E1B.5	negative
Y116A8C.42	Y48G8AL.8	negative
Y116A8C.42	Y50D7A.4	negative
Y116A8C.42	Y54E2A.11	negative
Y116A8C.42	Y54F10AM.5	negative
Y116A8C.42	Y54G9A.6	negative
Y116A8C.42	Y55B1AR.1	negative
Y116A8C.42	Y55F3AM.15	negative
Y116A8C.42	Y56A3A.19	negative
Y116A8C.42	Y57G11C.16	negative
Y116A8C.42	Y57G11C.34	negative
Y116A8C.42	Y69A2AR.18	negative
Y116A8C.42	Y71A12B.1	negative
Y116A8C.42	Y71F9AL.16	negative
Y116A8C.42	Y71H2AM.19	negative
Y116A8C.42	Y71H2AM.23	negative
Y116A8C.42	Y71H2B.10	negative
Y116A8C.42	Y75B12B.2	negative
Y116A8C.42	Y75B12B.5	negative
Y116A8C.42	Y79H2A.6	negative
Y116A8C.42	Y87G2A.6	negative
Y116A8C.42	ZK20.5	negative
Y116A8C.42	ZK328.2	negative
Y116A8C.42	ZK652.4	negative
Y18D10A.5	Y37E3.10	negative
Y18D10A.5	Y39A1C.3	negative
Y18D10A.5	Y41D4B.5	negative
Y18D10A.5	Y46G5A.4	negative
Y18D10A.5	Y48G9A.3	negative
Y18D10A.5	Y53G8AL.2	negative
Y18D10A.5	Y54E10BL.5	negative
Y18D10A.5	Y54F10AM.5	negative
Y18D10A.5	Y54G9A.6	negative
Y18D10A.5	Y55B1AR.1	negative
Y18D10A.5	Y59A8A.1	negative
Y18D10A.5	Y6D11A.2	negative
Y18D10A.5	Y71F9AL.16	negative
Y18D10A.5	Y74C10AR.1	negative
Y18D10A.5	Y75B12B.2	negative
Y18D10A.5	Y87G2A.6	negative
Y18D10A.5	ZC434.2	negative
Y18D10A.5	ZC434.5	negative
Y18D10A.5	ZK1010.1	negative
Y22D7AL.5	Y24D9A.4	negative
Y22D7AL.5	Y37E3.10	negative
Y22D7AL.5	Y37E3.7	negative
Y22D7AL.5	Y37E3.8	negative
Y22D7AL.5	Y38A10A.5	negative
Y22D7AL.5	Y39A1C.3	negative
Y22D7AL.5	Y41C4A.10	negative
Y22D7AL.5	Y41D4B.5	negative
Y22D7AL.5	Y43B11AR.4	negative
Y22D7AL.5	Y45F10D.12	negative
Y22D7AL.5	Y46G5A.4	negative
Y22D7AL.5	Y48B6A.11	negative
Y22D7AL.5	Y48B6A.2	negative
Y22D7AL.5	Y48G8AL.8	negative
Y22D7AL.5	Y48G9A.3	negative
Y22D7AL.5	Y50D7A.7	negative
Y22D7AL.5	Y54E2A.11	negative
Y22D7AL.5	Y54E2A.4	negative
Y22D7AL.5	Y57G11C.16	negative
Y22D7AL.5	Y62E10A.12	negative
Y22D7AL.5	Y69A2AR.18	negative
Y22D7AL.5	Y71A12B.1	negative
Y22D7AL.5	Y71F9AL.13	negative
Y22D7AL.5	Y71G12B.11	negative
Y22D7AL.5	Y71H10A.1	negative
Y22D7AL.5	Y71H2AM.19	negative
Y22D7AL.5	Y73B6BL.9	negative
Y22D7AL.5	Y74C10AR.1	negative
Y22D7AL.5	Y75B8A.30	negative
Y22D7AL.5	Y87G2A.6	negative
Y22D7AL.5	ZC434.2	negative
Y22D7AL.5	ZC434.5	negative
Y22D7AL.5	ZK131.8	negative
Y22D7AL.5	ZK20.5	negative
Y22D7AL.5	ZK652.4	negative
Y22D7AL.5	ZK945.2	negative
Y24D9A.4	Y38A10A.5	negative
Y24D9A.4	Y38C1AA.2	negative
Y24D9A.4	Y39A1C.3	negative
Y24D9A.4	Y39G10AR.8	negative
Y24D9A.4	Y41C4A.10	negative
Y24D9A.4	Y41D4B.5	negative
Y24D9A.4	Y43B11AR.4	negative
Y24D9A.4	Y46G5A.4	negative
Y24D9A.4	Y48G9A.3	negative
Y24D9A.4	Y49E10.1	negative
Y24D9A.4	Y49E10.15	negative
Y24D9A.4	Y54E2A.11	negative
Y24D9A.4	Y54F10AM.5	negative
Y24D9A.4	Y55B1AR.1	negative
Y24D9A.4	Y56A3A.19	negative
Y24D9A.4	Y57G11C.16	negative
Y24D9A.4	Y69A2AR.18	negative
Y24D9A.4	Y71A12B.1	negative
Y24D9A.4	Y71G12B.11	negative
Y24D9A.4	ZC434.2	negative
Y24D9A.4	ZC434.5	negative
Y24D9A.4	ZK131.8	negative
Y24D9A.4	ZK20.5	negative
Y24D9A.4	ZK945.2	negative
Y37E3.10	Y37E3.8	negative
Y37E3.10	Y38A10A.5	negative
Y37E3.10	Y39A1C.3	negative
Y37E3.10	Y41C4A.10	negative
Y37E3.10	Y41D4B.5	negative
Y37E3.10	Y45F10D.12	negative
Y37E3.10	Y45G12B.1	negative
Y37E3.10	Y46G5A.4	negative
Y37E3.10	Y48B6A.11	negative
Y37E3.10	Y48B6A.2	negative
Y37E3.10	Y48G9A.3	negative
Y37E3.10	Y49E10.1	negative
Y37E3.10	Y50D7A.4	negative
Y37E3.10	Y50D7A.7	negative
Y37E3.10	Y53G8AL.2	negative
Y37E3.10	Y54E10BL.5	negative
Y37E3.10	Y54E2A.4	negative
Y37E3.10	Y54F10AM.5	negative
Y37E3.10	Y54G9A.6	negative
Y37E3.10	Y55B1AR.1	negative
Y37E3.10	Y57G11C.16	negative
Y37E3.10	Y57G11C.34	negative
