IDA	IDB	Class
F21D5.8	T03D8.2	positive
F21D5.8	T13H5.5	positive
F21D5.8	T14B4.2	positive
F21D5.8	T23B12.3	positive
F21D5.8	W04D2.5	positive
F21D5.8	Y37D8A.18	positive
F21D5.8	Y39B6A.39	positive
F21D5.8	Y43F8C.8	positive
F21D5.8	Y55F3AM.1	positive
F21D5.8	Y57G11C.34	positive
F21D5.8	ZC262.8	positive
F21D5.8	ZK1098.7	positive
F29B9.10	F33D4.8	positive
F29B9.10	F56D1.3	positive
F29B9.10	M88.2	positive
F29B9.10	R12E2.12	positive
F29B9.10	T01E8.6	positive
F29B9.10	T03D8.2	positive
F29B9.10	T13H5.5	positive
F29B9.10	T14B4.2	positive
F29B9.10	T23B12.3	positive
F29B9.10	W04D2.5	positive
F29B9.10	Y37D8A.18	positive
F29B9.10	Y39B6A.39	positive
F29B9.10	Y43F8C.8	positive
F29B9.10	Y55F3AM.1	positive
F29B9.10	Y57G11C.34	positive
F29B9.10	ZC262.8	positive
F29B9.10	ZK1098.7	positive
F33D4.8	F56D1.3	positive
F33D4.8	M88.2	positive
F33D4.8	R12E2.12	positive
F33D4.8	T01E8.6	positive
F33D4.8	T03D8.2	positive
F33D4.8	T13H5.5	positive
F33D4.8	T14B4.2	positive
F33D4.8	T23B12.3	positive
F33D4.8	W04D2.5	positive
F33D4.8	Y37D8A.18	positive
F33D4.8	Y39B6A.39	positive
F33D4.8	Y43F8C.8	positive
F33D4.8	Y55F3AM.1	positive
F33D4.8	Y57G11C.34	positive
F33D4.8	ZC262.8	positive
F33D4.8	ZK1098.7	positive
F56D1.3	M88.2	positive
F56D1.3	R12E2.12	positive
F56D1.3	T01E8.6	positive
F56D1.3	T03D8.2	positive
F56D1.3	T13H5.5	positive
F56D1.3	T14B4.2	positive
F56D1.3	T23B12.3	positive
F56D1.3	W04D2.5	positive
F56D1.3	Y37D8A.18	positive
F56D1.3	Y39B6A.39	positive
F56D1.3	Y43F8C.8	positive
F56D1.3	Y55F3AM.1	positive
F56D1.3	Y57G11C.34	positive
F56D1.3	ZC262.8	positive
F56D1.3	ZK1098.7	positive
M88.2	R12E2.12	positive
M88.2	T01E8.6	positive
M88.2	T03D8.2	positive
M88.2	T13H5.5	positive
M88.2	T14B4.2	positive
M88.2	T23B12.3	positive
M88.2	W04D2.5	positive
M88.2	Y37D8A.18	positive
M88.2	Y39B6A.39	positive
M88.2	Y43F8C.8	positive
M88.2	Y55F3AM.1	positive
M88.2	Y57G11C.34	positive
M88.2	ZC262.8	positive
M88.2	ZK1098.7	positive
R12E2.12	T01E8.6	positive
R12E2.12	T03D8.2	positive
R12E2.12	T13H5.5	positive
R12E2.12	T14B4.2	positive
R12E2.12	T23B12.3	positive
R12E2.12	W04D2.5	positive
R12E2.12	Y37D8A.18	positive
R12E2.12	Y39B6A.39	positive
R12E2.12	Y43F8C.8	positive
R12E2.12	Y55F3AM.1	positive
R12E2.12	Y57G11C.34	positive
R12E2.12	ZC262.8	positive
R12E2.12	ZK1098.7	positive
T01E8.6	T03D8.2	positive
T01E8.6	T13H5.5	positive
T01E8.6	T14B4.2	positive
T01E8.6	T23B12.3	positive
T01E8.6	W04D2.5	positive
T01E8.6	Y37D8A.18	positive
T01E8.6	Y39B6A.39	positive
T01E8.6	Y43F8C.8	positive
T01E8.6	Y55F3AM.1	positive
T01E8.6	Y57G11C.34	positive
T01E8.6	ZC262.8	positive
T01E8.6	ZK1098.7	positive
T03D8.2	T13H5.5	positive
T03D8.2	T14B4.2	positive
T03D8.2	T23B12.3	positive
T03D8.2	W04D2.5	positive
T03D8.2	Y37D8A.18	positive
T03D8.2	Y39B6A.39	positive
T03D8.2	Y43F8C.8	positive
T03D8.2	Y55F3AM.1	positive
T03D8.2	Y57G11C.34	positive
T03D8.2	ZC262.8	positive
T03D8.2	ZK1098.7	positive
T13H5.5	T14B4.2	positive
T13H5.5	T23B12.3	positive
T13H5.5	W04D2.5	positive
T13H5.5	Y37D8A.18	positive
T13H5.5	Y39B6A.39	positive
T13H5.5	Y43F8C.8	positive
T13H5.5	Y55F3AM.1	positive
T13H5.5	Y57G11C.34	positive
T13H5.5	ZC262.8	positive
T13H5.5	ZK1098.7	positive
T14B4.2	T23B12.3	positive
T14B4.2	W04D2.5	positive
T14B4.2	Y37D8A.18	positive
T14B4.2	Y39B6A.39	positive
T14B4.2	Y43F8C.8	positive
T14B4.2	Y55F3AM.1	positive
T14B4.2	Y57G11C.34	positive
T14B4.2	ZC262.8	positive
T14B4.2	ZK1098.7	positive
T23B12.3	W04D2.5	positive
T23B12.3	Y37D8A.18	positive
T23B12.3	Y39B6A.39	positive
T23B12.3	Y43F8C.8	positive
T23B12.3	Y55F3AM.1	positive
T23B12.3	Y57G11C.34	positive
T23B12.3	ZC262.8	positive
T23B12.3	ZK1098.7	positive
W04D2.5	Y37D8A.18	positive
W04D2.5	Y39B6A.39	positive
W04D2.5	Y43F8C.8	positive
W04D2.5	Y55F3AM.1	positive
W04D2.5	Y57G11C.34	positive
W04D2.5	ZC262.8	positive
W04D2.5	ZK1098.7	positive
Y37D8A.18	Y39B6A.39	positive
Y37D8A.18	Y43F8C.8	positive
Y37D8A.18	Y55F3AM.1	positive
Y37D8A.18	Y57G11C.34	positive
Y37D8A.18	ZC262.8	positive
Y37D8A.18	ZK1098.7	positive
Y39B6A.39	Y43F8C.8	positive
Y39B6A.39	Y55F3AM.1	positive
Y39B6A.39	Y57G11C.34	positive
Y39B6A.39	ZC262.8	positive
Y39B6A.39	ZK1098.7	positive
Y43F8C.8	Y55F3AM.1	positive
Y43F8C.8	Y57G11C.34	positive
Y43F8C.8	ZC262.8	positive
Y43F8C.8	ZK1098.7	positive
Y55F3AM.1	Y57G11C.34	positive
Y55F3AM.1	ZC262.8	positive
Y55F3AM.1	ZK1098.7	positive
Y57G11C.34	ZC262.8	positive
Y57G11C.34	ZK1098.7	positive
ZC262.8	ZK1098.7	positive
B0205.11	B0261.4	positive
B0205.11	B0303.15	positive
B0205.11	C25A1.13	positive
B0205.11	C26E6.6	positive
B0205.11	C30C11.1	positive
B0205.11	CD4.3	positive
B0205.11	D2007.4	positive
B0205.11	E02H1.8	positive
B0205.11	F13G3.11	positive
B0205.11	F25H5.6	positive
B0205.11	F33D4.5	positive
B0205.11	F43C1.6	positive
B0205.11	F54C4.1	positive
B0205.11	F56B3.8	positive
B0205.11	F59A3.3	positive
B0205.11	K01C8.6	positive
B0205.11	R11D1.9	positive
B0205.11	T04A8.11	positive
B0205.11	T08B2.8	positive
B0205.11	T12G3.5	positive
B0205.11	T23B12.2	positive
B0205.11	T25D3.2	positive
B0205.11	W09D10.3	positive
B0205.11	Y119C1B.4	positive
B0205.11	Y119D3B.16	positive
B0205.11	Y34D9A.1	positive
B0205.11	Y39A1A.6	positive
B0205.11	Y45F10D.11	positive
B0205.11	Y46H3A.7	positive
B0205.11	Y48E1B.5	positive
B0205.11	Y54E10A.7	positive
B0205.11	Y55F3BL.1	positive
B0205.11	Y66H1A.3	positive
B0205.11	Y92H12BR.8	positive
B0261.4	B0303.15	positive
B0261.4	C25A1.13	positive
B0261.4	C26E6.6	positive
B0261.4	C30C11.1	positive
B0261.4	CD4.3	positive
B0261.4	D2007.4	positive
B0261.4	E02H1.8	positive
B0261.4	F13G3.11	positive
B0261.4	F25H5.6	positive
B0261.4	F33D4.5	positive
B0261.4	F43C1.6	positive
B0261.4	F54C4.1	positive
B0261.4	F56B3.8	positive
B0261.4	F59A3.3	positive
B0261.4	K01C8.6	positive
B0261.4	R11D1.9	positive
B0261.4	T04A8.11	positive
B0261.4	T08B2.8	positive
B0261.4	T12G3.5	positive
B0261.4	T23B12.2	positive
B0261.4	T25D3.2	positive
B0261.4	W09D10.3	positive
B0261.4	Y119C1B.4	positive
B0261.4	Y119D3B.16	positive
B0261.4	Y34D9A.1	positive
B0261.4	Y39A1A.6	positive
B0261.4	Y45F10D.11	positive
B0261.4	Y46H3A.7	positive
B0261.4	Y48E1B.5	positive
B0261.4	Y54E10A.7	positive
B0261.4	Y55F3BL.1	positive
B0261.4	Y66H1A.3	positive
B0261.4	Y92H12BR.8	positive
B0303.15	C25A1.13	positive
B0303.15	C26E6.6	positive
B0303.15	C30C11.1	positive
B0303.15	CD4.3	positive
B0303.15	D2007.4	positive
B0303.15	E02H1.8	positive
B0303.15	F13G3.11	positive
B0303.15	F25H5.6	positive
B0303.15	F33D4.5	positive
B0303.15	F43C1.6	positive
B0303.15	F54C4.1	positive
B0303.15	F56B3.8	positive
B0303.15	F59A3.3	positive
B0303.15	K01C8.6	positive
B0303.15	R11D1.9	positive
B0303.15	T04A8.11	positive
B0303.15	T08B2.8	positive
B0303.15	T12G3.5	positive
B0303.15	T23B12.2	positive
B0303.15	T25D3.2	positive
B0303.15	W09D10.3	positive
B0303.15	Y119C1B.4	positive
B0303.15	Y119D3B.16	positive
B0303.15	Y34D9A.1	positive
B0303.15	Y39A1A.6	positive
B0303.15	Y45F10D.11	positive
B0303.15	Y46H3A.7	positive
B0303.15	Y48E1B.5	positive
B0303.15	Y54E10A.7	positive
B0303.15	Y55F3BL.1	positive
B0303.15	Y66H1A.3	positive
B0303.15	Y92H12BR.8	positive
C25A1.13	C26E6.6	positive
C25A1.13	C30C11.1	positive
C25A1.13	CD4.3	positive
C25A1.13	D2007.4	positive
C25A1.13	E02H1.8	positive
C25A1.13	F13G3.11	positive
C25A1.13	F25H5.6	positive
C25A1.13	F33D4.5	positive
C25A1.13	F43C1.6	positive
C25A1.13	F54C4.1	positive
C25A1.13	F56B3.8	positive
C25A1.13	F59A3.3	positive
C25A1.13	K01C8.6	positive
C25A1.13	R11D1.9	positive
C25A1.13	T04A8.11	positive
C25A1.13	T08B2.8	positive
C25A1.13	T12G3.5	positive
C25A1.13	T23B12.2	positive
C25A1.13	T25D3.2	positive
C25A1.13	W09D10.3	positive
C25A1.13	Y119C1B.4	positive
C25A1.13	Y119D3B.16	positive
C25A1.13	Y34D9A.1	positive
C25A1.13	Y39A1A.6	positive
C25A1.13	Y45F10D.11	positive
C25A1.13	Y46H3A.7	positive
C25A1.13	Y48E1B.5	positive
C25A1.13	Y54E10A.7	positive
C25A1.13	Y55F3BL.1	positive
C25A1.13	Y66H1A.3	positive
C25A1.13	Y92H12BR.8	positive
C26E6.6	C30C11.1	positive
C26E6.6	CD4.3	positive
C26E6.6	D2007.4	positive
C26E6.6	E02H1.8	positive
C26E6.6	F13G3.11	positive
C26E6.6	F25H5.6	positive
C26E6.6	F33D4.5	positive
C26E6.6	F43C1.6	positive
C26E6.6	F54C4.1	positive
C26E6.6	F56B3.8	positive
C26E6.6	F59A3.3	positive
C26E6.6	K01C8.6	positive
C26E6.6	R11D1.9	positive
C26E6.6	T04A8.11	positive
C26E6.6	T08B2.8	positive
C26E6.6	T12G3.5	positive
C26E6.6	T23B12.2	positive
C26E6.6	T25D3.2	positive
C26E6.6	W09D10.3	positive
C26E6.6	Y119C1B.4	positive
C26E6.6	Y119D3B.16	positive
C26E6.6	Y34D9A.1	positive
C26E6.6	Y39A1A.6	positive
C26E6.6	Y45F10D.11	positive
C26E6.6	Y46H3A.7	positive
C26E6.6	Y48E1B.5	positive
C26E6.6	Y54E10A.7	positive
C26E6.6	Y55F3BL.1	positive
C26E6.6	Y66H1A.3	positive
C26E6.6	Y92H12BR.8	positive
C30C11.1	CD4.3	positive
C30C11.1	D2007.4	positive
C30C11.1	E02H1.8	positive
C30C11.1	F13G3.11	positive
C30C11.1	F25H5.6	positive
C30C11.1	F33D4.5	positive
C30C11.1	F43C1.6	positive
C30C11.1	F54C4.1	positive
C30C11.1	F56B3.8	positive
C30C11.1	F59A3.3	positive
C30C11.1	K01C8.6	positive
C30C11.1	R11D1.9	positive
C30C11.1	T04A8.11	positive
C30C11.1	T08B2.8	positive
C30C11.1	T12G3.5	positive
C30C11.1	T23B12.2	positive
C30C11.1	T25D3.2	positive
C30C11.1	W09D10.3	positive
C30C11.1	Y119C1B.4	positive
C30C11.1	Y119D3B.16	positive
C30C11.1	Y34D9A.1	positive
C30C11.1	Y39A1A.6	positive
C30C11.1	Y45F10D.11	positive
C30C11.1	Y46H3A.7	positive
C30C11.1	Y48E1B.5	positive
C30C11.1	Y54E10A.7	positive
C30C11.1	Y55F3BL.1	positive
C30C11.1	Y66H1A.3	positive
C30C11.1	Y92H12BR.8	positive
CD4.3	D2007.4	positive
CD4.3	E02H1.8	positive
CD4.3	F13G3.11	positive
CD4.3	F25H5.6	positive
CD4.3	F33D4.5	positive
CD4.3	F43C1.6	positive
CD4.3	F54C4.1	positive
CD4.3	F56B3.8	positive
CD4.3	F59A3.3	positive
CD4.3	K01C8.6	positive
CD4.3	R11D1.9	positive
CD4.3	T04A8.11	positive
CD4.3	T08B2.8	positive
CD4.3	T12G3.5	positive
CD4.3	T23B12.2	positive
CD4.3	T25D3.2	positive
CD4.3	W09D10.3	positive
CD4.3	Y119C1B.4	positive
CD4.3	Y119D3B.16	positive
CD4.3	Y34D9A.1	positive
CD4.3	Y39A1A.6	positive
CD4.3	Y45F10D.11	positive
CD4.3	Y46H3A.7	positive
CD4.3	Y48E1B.5	positive
CD4.3	Y54E10A.7	positive
CD4.3	Y55F3BL.1	positive
CD4.3	Y66H1A.3	positive
CD4.3	Y92H12BR.8	positive
D2007.4	E02H1.8	positive
D2007.4	F13G3.11	positive
D2007.4	F25H5.6	positive
D2007.4	F33D4.5	positive
D2007.4	F43C1.6	positive
D2007.4	F54C4.1	positive
D2007.4	F56B3.8	positive
D2007.4	F59A3.3	positive
D2007.4	K01C8.6	positive
D2007.4	R11D1.9	positive
D2007.4	T04A8.11	positive
D2007.4	T08B2.8	positive
D2007.4	T12G3.5	positive
D2007.4	T23B12.2	positive
D2007.4	T25D3.2	positive
D2007.4	W09D10.3	positive
D2007.4	Y119C1B.4	positive
D2007.4	Y119D3B.16	positive
D2007.4	Y34D9A.1	positive
D2007.4	Y39A1A.6	positive
D2007.4	Y45F10D.11	positive
D2007.4	Y46H3A.7	positive
D2007.4	Y48E1B.5	positive
D2007.4	Y54E10A.7	positive
D2007.4	Y55F3BL.1	positive
D2007.4	Y66H1A.3	positive
D2007.4	Y92H12BR.8	positive
E02H1.8	F13G3.11	positive
E02H1.8	F25H5.6	positive
E02H1.8	F33D4.5	positive
E02H1.8	F43C1.6	positive
E02H1.8	F54C4.1	positive
E02H1.8	F56B3.8	positive
E02H1.8	F59A3.3	positive
E02H1.8	K01C8.6	positive
E02H1.8	R11D1.9	positive
E02H1.8	T04A8.11	positive
E02H1.8	T08B2.8	positive
E02H1.8	T12G3.5	positive
E02H1.8	T23B12.2	positive
E02H1.8	T25D3.2	positive
E02H1.8	W09D10.3	positive
E02H1.8	Y119C1B.4	positive
E02H1.8	Y119D3B.16	positive
E02H1.8	Y34D9A.1	positive
E02H1.8	Y39A1A.6	positive
E02H1.8	Y45F10D.11	positive
E02H1.8	Y46H3A.7	positive
E02H1.8	Y48E1B.5	positive
E02H1.8	Y54E10A.7	positive
E02H1.8	Y55F3BL.1	positive
E02H1.8	Y66H1A.3	positive
E02H1.8	Y92H12BR.8	positive
F13G3.11	F25H5.6	positive
F13G3.11	F33D4.5	positive
F13G3.11	F43C1.6	positive
F13G3.11	F54C4.1	positive
F13G3.11	F56B3.8	positive
F13G3.11	F59A3.3	positive
F13G3.11	K01C8.6	positive
F13G3.11	R11D1.9	positive
F13G3.11	T04A8.11	positive
F13G3.11	T08B2.8	positive
F13G3.11	T12G3.5	positive
F13G3.11	T23B12.2	positive
F13G3.11	T25D3.2	positive
F13G3.11	W09D10.3	positive
F13G3.11	Y119C1B.4	positive
F13G3.11	Y119D3B.16	positive
F13G3.11	Y34D9A.1	positive
F13G3.11	Y39A1A.6	positive
F13G3.11	Y45F10D.11	positive
F13G3.11	Y46H3A.7	positive
F13G3.11	Y48E1B.5	positive
F13G3.11	Y54E10A.7	positive
F13G3.11	Y55F3BL.1	positive
F13G3.11	Y66H1A.3	positive
F13G3.11	Y92H12BR.8	positive
F25H5.6	F33D4.5	positive
F25H5.6	F43C1.6	positive
F25H5.6	F54C4.1	positive
F25H5.6	F56B3.8	positive
F25H5.6	F59A3.3	positive
F25H5.6	K01C8.6	positive
F25H5.6	R11D1.9	positive
F25H5.6	T04A8.11	positive
F25H5.6	T08B2.8	positive
F25H5.6	T12G3.5	positive
F25H5.6	T23B12.2	positive
F25H5.6	T25D3.2	positive
F25H5.6	W09D10.3	positive
F25H5.6	Y119C1B.4	positive
F25H5.6	Y119D3B.16	positive
F25H5.6	Y34D9A.1	positive
F25H5.6	Y39A1A.6	positive
F25H5.6	Y45F10D.11	positive
F25H5.6	Y46H3A.7	positive
F25H5.6	Y48E1B.5	positive
F25H5.6	Y54E10A.7	positive
F25H5.6	Y55F3BL.1	positive
F25H5.6	Y66H1A.3	positive
F25H5.6	Y92H12BR.8	positive
F33D4.5	F43C1.6	positive
F33D4.5	F54C4.1	positive
F33D4.5	F56B3.8	positive
F33D4.5	F59A3.3	positive
F33D4.5	K01C8.6	positive
F33D4.5	R11D1.9	positive
F33D4.5	T04A8.11	positive
F33D4.5	T08B2.8	positive
F33D4.5	T12G3.5	positive
F33D4.5	T23B12.2	positive
F33D4.5	T25D3.2	positive
F33D4.5	W09D10.3	positive
F33D4.5	Y119C1B.4	positive
F33D4.5	Y119D3B.16	positive
F33D4.5	Y34D9A.1	positive
F33D4.5	Y39A1A.6	positive
F33D4.5	Y45F10D.11	positive
F33D4.5	Y46H3A.7	positive
F33D4.5	Y48E1B.5	positive
F33D4.5	Y54E10A.7	positive
F33D4.5	Y55F3BL.1	positive
F33D4.5	Y66H1A.3	positive
F33D4.5	Y92H12BR.8	positive
F43C1.6	F54C4.1	positive
F43C1.6	F56B3.8	positive
F43C1.6	F59A3.3	positive
F43C1.6	K01C8.6	positive
F43C1.6	R11D1.9	positive
F43C1.6	T04A8.11	positive
F43C1.6	T08B2.8	positive
F43C1.6	T12G3.5	positive
F43C1.6	T23B12.2	positive
F43C1.6	T25D3.2	positive
F43C1.6	W09D10.3	positive
F43C1.6	Y119C1B.4	positive
F43C1.6	Y119D3B.16	positive
F43C1.6	Y34D9A.1	positive
F43C1.6	Y39A1A.6	positive
F43C1.6	Y45F10D.11	positive
F43C1.6	Y46H3A.7	positive
F43C1.6	Y48E1B.5	positive
F43C1.6	Y54E10A.7	positive
F43C1.6	Y55F3BL.1	positive
F43C1.6	Y66H1A.3	positive
F43C1.6	Y92H12BR.8	positive
F54C4.1	F56B3.8	positive
F54C4.1	F59A3.3	positive
F54C4.1	K01C8.6	positive
F54C4.1	R11D1.9	positive
F54C4.1	T04A8.11	positive
F54C4.1	T08B2.8	positive
F54C4.1	T12G3.5	positive
F54C4.1	T23B12.2	positive
F54C4.1	T25D3.2	positive
F54C4.1	W09D10.3	positive
F54C4.1	Y119C1B.4	positive
F54C4.1	Y119D3B.16	positive
F54C4.1	Y34D9A.1	positive
F54C4.1	Y39A1A.6	positive
F54C4.1	Y45F10D.11	positive
F54C4.1	Y46H3A.7	positive
F54C4.1	Y48E1B.5	positive
F54C4.1	Y54E10A.7	positive
F54C4.1	Y55F3BL.1	positive
F54C4.1	Y66H1A.3	positive
F54C4.1	Y92H12BR.8	positive
F56B3.8	F59A3.3	positive
F56B3.8	K01C8.6	positive
F56B3.8	R11D1.9	positive
F56B3.8	T04A8.11	positive
F56B3.8	T08B2.8	positive
F56B3.8	T12G3.5	positive
F56B3.8	T23B12.2	positive
F56B3.8	T25D3.2	positive
F56B3.8	W09D10.3	positive
F56B3.8	Y119C1B.4	positive
F56B3.8	Y119D3B.16	positive
F56B3.8	Y34D9A.1	positive
F56B3.8	Y39A1A.6	positive
F56B3.8	Y45F10D.11	positive
F56B3.8	Y46H3A.7	positive
F56B3.8	Y48E1B.5	positive
F56B3.8	Y54E10A.7	positive
F56B3.8	Y55F3BL.1	positive
F56B3.8	Y66H1A.3	positive
F56B3.8	Y92H12BR.8	positive
F59A3.3	K01C8.6	positive
F59A3.3	R11D1.9	positive
F59A3.3	T04A8.11	positive
F59A3.3	T08B2.8	positive
F59A3.3	T12G3.5	positive
F59A3.3	T23B12.2	positive
F59A3.3	T25D3.2	positive
F59A3.3	W09D10.3	positive
F59A3.3	Y119C1B.4	positive
F59A3.3	Y119D3B.16	positive
F59A3.3	Y34D9A.1	positive
F59A3.3	Y39A1A.6	positive
F59A3.3	Y45F10D.11	positive
F59A3.3	Y46H3A.7	positive
F59A3.3	Y48E1B.5	positive
F59A3.3	Y54E10A.7	positive
F59A3.3	Y55F3BL.1	positive
F59A3.3	Y66H1A.3	positive
F59A3.3	Y92H12BR.8	positive
K01C8.6	R11D1.9	positive
K01C8.6	T04A8.11	positive
K01C8.6	T08B2.8	positive
K01C8.6	T12G3.5	positive
K01C8.6	T23B12.2	positive
K01C8.6	T25D3.2	positive
K01C8.6	W09D10.3	positive
K01C8.6	Y119C1B.4	positive
K01C8.6	Y119D3B.16	positive
K01C8.6	Y34D9A.1	positive
K01C8.6	Y39A1A.6	positive
K01C8.6	Y45F10D.11	positive
K01C8.6	Y46H3A.7	positive
K01C8.6	Y48E1B.5	positive
K01C8.6	Y54E10A.7	positive
K01C8.6	Y55F3BL.1	positive
K01C8.6	Y66H1A.3	positive
K01C8.6	Y92H12BR.8	positive
R11D1.9	T04A8.11	positive
R11D1.9	T08B2.8	positive
R11D1.9	T12G3.5	positive
R11D1.9	T23B12.2	positive
R11D1.9	T25D3.2	positive
R11D1.9	W09D10.3	positive
R11D1.9	Y119C1B.4	positive
R11D1.9	Y119D3B.16	positive
R11D1.9	Y34D9A.1	positive
R11D1.9	Y39A1A.6	positive
R11D1.9	Y45F10D.11	positive
R11D1.9	Y46H3A.7	positive
R11D1.9	Y48E1B.5	positive
R11D1.9	Y54E10A.7	positive
R11D1.9	Y55F3BL.1	positive
R11D1.9	Y66H1A.3	positive
R11D1.9	Y92H12BR.8	positive
T04A8.11	T08B2.8	positive
T04A8.11	T12G3.5	positive
T04A8.11	T23B12.2	positive
T04A8.11	T25D3.2	positive
T04A8.11	W09D10.3	positive
T04A8.11	Y119C1B.4	positive
T04A8.11	Y119D3B.16	positive
T04A8.11	Y34D9A.1	positive
T04A8.11	Y39A1A.6	positive
T04A8.11	Y45F10D.11	positive
T04A8.11	Y46H3A.7	positive
T04A8.11	Y48E1B.5	positive
T04A8.11	Y54E10A.7	positive
T04A8.11	Y55F3BL.1	positive
T04A8.11	Y66H1A.3	positive
T04A8.11	Y92H12BR.8	positive
T08B2.8	T12G3.5	positive
T08B2.8	T23B12.2	positive
T08B2.8	T25D3.2	positive
T08B2.8	W09D10.3	positive
T08B2.8	Y119C1B.4	positive
T08B2.8	Y119D3B.16	positive
T08B2.8	Y34D9A.1	positive
T08B2.8	Y39A1A.6	positive
T08B2.8	Y45F10D.11	positive
T08B2.8	Y46H3A.7	positive
T08B2.8	Y48E1B.5	positive
T08B2.8	Y54E10A.7	positive
T08B2.8	Y55F3BL.1	positive
T08B2.8	Y66H1A.3	positive
T08B2.8	Y92H12BR.8	positive
T12G3.5	T23B12.2	positive
T12G3.5	T25D3.2	positive
T12G3.5	W09D10.3	positive
T12G3.5	Y119C1B.4	positive
T12G3.5	Y119D3B.16	positive
T12G3.5	Y34D9A.1	positive
T12G3.5	Y39A1A.6	positive
T12G3.5	Y45F10D.11	positive
T12G3.5	Y46H3A.7	positive
T12G3.5	Y48E1B.5	positive
T12G3.5	Y54E10A.7	positive
T12G3.5	Y55F3BL.1	positive
T12G3.5	Y66H1A.3	positive
T12G3.5	Y92H12BR.8	positive
T23B12.2	T25D3.2	positive
T23B12.2	W09D10.3	positive
T23B12.2	Y119C1B.4	positive
T23B12.2	Y119D3B.16	positive
T23B12.2	Y34D9A.1	positive
T23B12.2	Y39A1A.6	positive
T23B12.2	Y45F10D.11	positive
T23B12.2	Y46H3A.7	positive
T23B12.2	Y48E1B.5	positive
T23B12.2	Y54E10A.7	positive
T23B12.2	Y55F3BL.1	positive
T23B12.2	Y66H1A.3	positive
T23B12.2	Y92H12BR.8	positive
T25D3.2	W09D10.3	positive
T25D3.2	Y119C1B.4	positive
T25D3.2	Y119D3B.16	positive
T25D3.2	Y34D9A.1	positive
T25D3.2	Y39A1A.6	positive
T25D3.2	Y45F10D.11	positive
T25D3.2	Y46H3A.7	positive
T25D3.2	Y48E1B.5	positive
T25D3.2	Y54E10A.7	positive
T25D3.2	Y55F3BL.1	positive
T25D3.2	Y66H1A.3	positive
T25D3.2	Y92H12BR.8	positive
W09D10.3	Y119C1B.4	positive
W09D10.3	Y119D3B.16	positive
W09D10.3	Y34D9A.1	positive
W09D10.3	Y39A1A.6	positive
W09D10.3	Y45F10D.11	positive
W09D10.3	Y46H3A.7	positive
W09D10.3	Y48E1B.5	positive
W09D10.3	Y54E10A.7	positive
W09D10.3	Y55F3BL.1	positive
W09D10.3	Y66H1A.3	positive
W09D10.3	Y92H12BR.8	positive
Y119C1B.4	Y119D3B.16	positive
Y119C1B.4	Y34D9A.1	positive
Y119C1B.4	Y39A1A.6	positive
Y119C1B.4	Y45F10D.11	positive
Y119C1B.4	Y46H3A.7	positive
Y119C1B.4	Y48E1B.5	positive
Y119C1B.4	Y54E10A.7	positive
Y119C1B.4	Y55F3BL.1	positive
Y119C1B.4	Y66H1A.3	positive
Y119C1B.4	Y92H12BR.8	positive
Y119D3B.16	Y34D9A.1	positive
Y119D3B.16	Y39A1A.6	positive
Y119D3B.16	Y45F10D.11	positive
Y119D3B.16	Y46H3A.7	positive
Y119D3B.16	Y48E1B.5	positive
Y119D3B.16	Y54E10A.7	positive
Y119D3B.16	Y55F3BL.1	positive
Y119D3B.16	Y66H1A.3	positive
Y119D3B.16	Y92H12BR.8	positive
Y34D9A.1	Y39A1A.6	positive
Y34D9A.1	Y45F10D.11	positive
Y34D9A.1	Y46H3A.7	positive
Y34D9A.1	Y48E1B.5	positive
Y34D9A.1	Y54E10A.7	positive
Y34D9A.1	Y55F3BL.1	positive
Y34D9A.1	Y66H1A.3	positive
Y34D9A.1	Y92H12BR.8	positive
Y39A1A.6	Y45F10D.11	positive
Y39A1A.6	Y46H3A.7	positive
Y39A1A.6	Y48E1B.5	positive
Y39A1A.6	Y54E10A.7	positive
Y39A1A.6	Y55F3BL.1	positive
Y39A1A.6	Y66H1A.3	positive
Y39A1A.6	Y92H12BR.8	positive
Y45F10D.11	Y46H3A.7	positive
Y45F10D.11	Y48E1B.5	positive
Y45F10D.11	Y54E10A.7	positive
Y45F10D.11	Y55F3BL.1	positive
Y45F10D.11	Y66H1A.3	positive
Y45F10D.11	Y92H12BR.8	positive
Y46H3A.7	Y48E1B.5	positive
Y46H3A.7	Y54E10A.7	positive
Y46H3A.7	Y55F3BL.1	positive
Y46H3A.7	Y66H1A.3	positive
Y46H3A.7	Y92H12BR.8	positive
Y48E1B.5	Y54E10A.7	positive
Y48E1B.5	Y55F3BL.1	positive
Y48E1B.5	Y66H1A.3	positive
Y48E1B.5	Y92H12BR.8	positive
Y54E10A.7	Y55F3BL.1	positive
Y54E10A.7	Y66H1A.3	positive
Y54E10A.7	Y92H12BR.8	positive
Y55F3BL.1	Y66H1A.3	positive
Y55F3BL.1	Y92H12BR.8	positive
Y66H1A.3	Y92H12BR.8	positive
H22K11.4	K01A2.1	positive
C07H6.1	F21D5.5	positive
C07H6.1	F35G12.8	positive
C07H6.1	M106.1	positive
C47D12.8	F10G8.7	positive
C47D12.8	H26D21.2	positive
F10G8.7	H26D21.2	positive
H12C20.2	Y47G6A.11	positive
T28A8.7	Y47G6A.11	positive
C25D7.6	F32D1.10	positive
C25D7.6	R10E4.4	positive
C25D7.6	Y17G7B.5	positive
C25D7.6	Y39G10AR.14	positive
