HDO-ID	Term	TermType	IsObsolete	IsA	OMIMID
DOID:0006820	anaplastic childhood astrocytoma of brain		Y	---	---
DOID:0006823	pancreatoblastoma		---	DOID:0004905	---
DOID:0006826	recurrent cancer of pancreas		Y	---	---
DOID:0006827	pancreatic solid pseudopapillary carcinoma		---	DOID:0004905	---
DOID:0006828	non-resectable pancreatic carcinoma		Y	---	---
DOID:0000683	motor neuritis		---	DOID:0000231	---
DOID:0006830	resectable pancreas carcinoma		Y	---	---
DOID:0006835	recurrent anal cancer		Y	---	---
DOID:0006837	rete ovarii adenoma		---	DOID:0004895	---
DOID:0006838	rete ovarii cystadenofibroma		---	DOID:0004895	---
DOID:0006839	breast intraductal proliferative lesion		---	DOID:0003013	---
DOID:0000684	hepatocellular carcinoma		---	DOID:0000686	OMIM:114550 
DOID:0006840	glandular cell intraepithelial neoplasm		Y	---	---
DOID:0006841	flat ductal epithelial atypia		---	DOID:0006839	---
DOID:0006844	kidney pelvis sarcomatoid transitional cell carcinoma		---	DOID:0050620	---
DOID:0006845	infiltrating ureter transitional cell carcinoma		---	DOID:0006888	---
DOID:0006846	familial melanoma		---	DOID:0001909	---
DOID:0006847	adult botryoid rhabdomyosarcoma		---	DOID:0003255	---
DOID:0006848	adult vagina botryoid rhabdomyosarcoma		---	DOID:0006788	---
DOID:0006849	testicular intratubular germ cell neoplasia of the unclassified type		Y	---	---
DOID:0006850	hamartoma of Eccrine Sweat gland		Y	---	---
DOID:0006851	Linear Eccrine nevus with Comedones		Y	---	---
DOID:0006852	eccrine angiomatous hamartoma		Y	---	---
DOID:0006854	ethmoid sinus ectopic meningioma		---	DOID:0001364	---
DOID:0006856	pineal region teratoma		---	DOID:0001660	---
DOID:0006857	pineal region mature teratoma		---	DOID:0005566 DOID:0006856	---
DOID:0006858	pineal region immature teratoma		---	DOID:0006856	---
DOID:0000686	liver carcinoma		---	DOID:0003571	---
DOID:0006860	Endobronchial hamartoma		Y	---	---
DOID:0006861	recurrent cancer of gallbladder		Y	---	---
DOID:0006865	oxyphilic endometrial endometrioid adenocarcinoma		---	DOID:0002870	---
DOID:0006867	mediastinal gray zone lymphoma		---	DOID:0005822 DOID:0006868	---
DOID:0006868	mediastinal malignant lymphoma		---	DOID:0005559	---
DOID:0006869	parasagittal meningioma		---	DOID:0006114	---
DOID:0000687	hepatoblastoma		---	DOID:0003571	---
DOID:0006870	cockade nevus		Y	---	---
DOID:0006871	spinal cord neuroblastoma		---	DOID:0006872	---
DOID:0006872	spinal cord primitive neuroectodermal neoplasm		---	DOID:0005612	---
DOID:0006873	skin tag		---	DOID:0002053	---
DOID:0006874	type 1a ALPS		Y	---	---
DOID:0006876	mixed childhood rhabdomyosarcoma		Y	---	---
DOID:0006879	hamartoma of Apocrine Sweat gland		Y	---	---
DOID:0000688	embryonal cancer		---	DOID:0002994	---
DOID:0006880	small bowel fibrosarcoma		---	DOID:0005272	---
DOID:0006886	ureter small cell carcinoma		---	DOID:0004939	---
DOID:0006887	recurrent ureteric cancer		Y	---	---
DOID:0006888	ureter transitional cell carcinoma		---	DOID:0004939	---
DOID:0006893	AIDS-related cervical cancer		Y	---	---
DOID:0006894	AIDS-related cervical Kaposi's sarcoma		Y	---	---
DOID:0006895	AIDS-related Kaposi's sarcoma		Y	---	---
DOID:0006897	Malposition and malpresentation of fetus		Y	---	---
DOID:0006898	ovary mixed epithelial carcinoma		---	DOID:0004001	---
DOID:0006899	malignant ovarian mixed epithelial neoplasm		---	DOID:0006211	---
DOID:0000069	hemopoetic tissue disease		Y	---	---
DOID:0000690	childhood cancer of liver		Y	---	---
DOID:0006901	familiar ovarian carcinoma		---	DOID:0002152	---
DOID:0006903	eye lymphoma		---	DOID:0002174	---
DOID:0006905	AIDS-related herpes zoster		Y	---	---
DOID:0006906	glomangiomatosis		---	DOID:0005238	---
DOID:0006917	predominantly cortical thymoma		---	DOID:0003282	---
DOID:0006919	extramucosal (perianal) adenocarcinoma		Y	---	---
DOID:0006923	fibrolipomatous hamartoma of peripheral nerve		Y	---	---
DOID:0006925	peroneal nerve paralysis		---	DOID:0000574	---
DOID:0006929	retinal edema		---	DOID:0005679	---
DOID:0000693	dental enamel hypoplasia		---	DOID:0000214	---
DOID:0006931	papillary extrahepatic bile duct adenocarcinoma		---	DOID:0003495	---
DOID:0006932	urinary bladder inverted papilloma		---	DOID:0006933	---
DOID:0006933	bladder transitional cell papilloma		---	DOID:0005432	---
DOID:0006934	urethra inverted papilloma		---	DOID:0002140	---
DOID:0006935	ureter inverted papilloma		---	DOID:0006936	---
DOID:0006936	ureter urothelial papilloma		---	DOID:0011885	---
DOID:0006938	pediatric Intraocular retinoblastoma		---	DOID:0004653	---
DOID:0006939	childhood brain meningioma		---	DOID:0060106	---
DOID:0006943	vulvar inverted follicular keratosis		---	DOID:0006944 DOID:0006945	---
DOID:0006944	vulvar seborrheic keratosis		---	DOID:0002072 DOID:0006498	---
DOID:0006945	inverted follicular keratosis		---	DOID:0006498	---
DOID:0006947	sphenoidal sinus neoplasm		---	DOID:0001350	---
DOID:0006948	malignant gastric teratoma		---	DOID:0004716	---
DOID:0006949	malignant gastric germ cell tumor		Y	---	---
DOID:0006950	combat disorder		---	DOID:0006088	---
DOID:0006951	telangiectatic osteogenic sarcoma		---	DOID:0003378	---
DOID:0006954	Epstein-Barr virus related lymphoma		Y	---	---
DOID:0006955	intracranial melanoma		Y	---	---
DOID:0006956	malignant intracranial neoplasm By Morphology		Y	---	---
DOID:0006958	aleukemic monocytic leukemia cutis		---	DOID:0006003	---
DOID:0006959	rectal cloacogenic carcinoma		---	DOID:0005528	---
DOID:0006961	Bartholin's gland squamous cell carcinoma		---	DOID:0002101 DOID:0003999	---
DOID:0006962	recurrent cancer of skin		Y	---	---
DOID:0006969	acute canaliculitis		---	DOID:0006970	---
DOID:0006970	acute inflammation of lacrimal passage		---	DOID:0001400	---
DOID:0006975	bladder urothelial papillary carcinoma		---	DOID:0004006	---
DOID:0006976	micropapillary variant infiltrating bladder urothelial carcinoma		---	DOID:0006477	---
DOID:0006977	pancreatic cholera		---	DOID:0001428	---
DOID:0000698	dentin sensitivity		---	DOID:0000214	---
DOID:0006980	recurrent rectosigmoid cancer		Y	---	---
DOID:0006981	recurrent colorectal cancer		Y	---	---
DOID:0006988	peripheral epithelioid sarcoma		---	DOID:0006193	---
DOID:0006989	non-neoplastic non-molar trophoblastic disorder		Y	---	---
DOID:0000699	mitochondrial myopathy		---	DOID:0000423	OMIM:251900 
DOID:0006990	placental site nodule or plaque		Y	---	---
DOID:0006991	exaggerated placental site		Y	---	---
DOID:0006992	intraocular mixed cell type melanoma		---	DOID:0001752	---
DOID:0006993	iris mixed cell melanoma		---	DOID:0006992 DOID:0006994	---
DOID:0006994	malignant iris melanoma		---	DOID:0003478	---
DOID:0006995	metastasis to the kidney		Y	---	---
DOID:0006996	intermediate cell type choroid melanoma		---	DOID:0006438 DOID:0006992	---
DOID:0006997	intermediate cell type ciliary body melanoma		---	DOID:0006524 DOID:0006992	---
DOID:0006998	gallbladder mucinous carcinoma		---	DOID:0003500	---
DOID:0006999	lung recurrent squamous cell carcinoma		Y	---	---
DOID:0000007	disease of anatomical entity		---	DOID:0000004	---
DOID:0000070	lymphoid tissue disease		Y	---	---
DOID:0000700	mitochondrial metabolism disease		---	DOID:0000655	---
DOID:0007001	recurrent large cell carcinoma of lung		Y	---	---
DOID:0007002	recurrent adenocarcinoma of lung		Y	---	---
DOID:0007003	malignant vaginal mixed tumor resembling synovial sarcoma		Y	---	---
DOID:0007004	ACTH-secreting pituitary adenoma		---	DOID:0005395	OMIM:219090 
DOID:0007005	gemistocytic astrocytoma		---	DOID:0003069	---
DOID:0007006	childhood cerebral diffuse astrocytoma		Y	---	---
DOID:0007007	childhood cerebral astrocytoma		---	DOID:0000368	---
DOID:0007008	protoplasmic astrocytoma		---	DOID:0003069	---
DOID:0007009	adult diffuse astrocytoma		Y	---	---
DOID:0000701	dentin dysplasia		---	DOID:0000214	OMIM:125400 OMIM:125420 
DOID:0007011	recurrent thyroid carcinoma		Y	---	---
DOID:0007012	anaplastic thyroid carcinoma		Y	---	---
DOID:0007013	ovarian mucinous cystadenofibroma		---	DOID:0006469	---
DOID:0007014	infiltrating lipoma		---	DOID:0003315	---
DOID:0007015	deep fatty neoplasm		Y	---	---
DOID:0007016	tendon sheath lipoma		---	DOID:0000315	---
DOID:0007017	lumbosacral lipoma		---	DOID:0060094	---
DOID:0007018	secondary malignant neoplasm to the adult brain		Y	---	---
DOID:0000702	tooth abnormality		Y	---	OMIM:189490 
DOID:0007023	borderline ovarian serous neoplasm with microinvasion		Y	---	---
DOID:0007024	mucinous intrahepatic cholangiocarcinoma		---	DOID:0004928	---
DOID:0007025	anaplastic malignant intracranial meningioma		Y	---	---
DOID:0007026	adult malignant meningioma		Y	---	---
DOID:0007029	site specific early onset breast cancer syndrome		Y	---	---
DOID:0007030	bronchial mucus gland adenoma		---	DOID:0005391	---
DOID:0007031	glottis squamous cell carcinoma		---	DOID:0002599	---
DOID:0007032	bile duct clear cell adenocarcinoma		---	DOID:0004896	---
DOID:0007033	anisakiasis		---	DOID:0000883	---
DOID:0007037	childhood immature teratoma of ovary		---	DOID:0006230 DOID:0006331	---
DOID:0007039	Borst-Jadassohn intraepidermal carcinoma		---	DOID:0003451	---
DOID:0007040	uveal epithelioid cell melanoma		---	DOID:0006039	---
DOID:0007041	choroid epithelioid cell melanoma		---	DOID:0006438 DOID:0007040	---
DOID:0007042	ciliary body epithelioid cell melanoma		---	DOID:0006524 DOID:0007040	---
DOID:0007043	metastatic vulvar cancer		Y	---	---
DOID:0007045	basaloid lung carcinoma		---	DOID:0003907	---
DOID:0007046	cervical basaloid squamous cell carcinoma		---	DOID:0003744	---
DOID:0007047	penis basaloid carcinoma		---	DOID:0005518	---
DOID:0007048	vulvar basaloid squamous cell carcinoma		---	DOID:0002101	---
DOID:0007049	basaloid squamous cell skin carcinoma		---	DOID:0003151	---
DOID:0000705	leber hereditary optic neuropathy		---	DOID:0001891	OMIM:535000 
DOID:0007050	thymus basaloid carcinoma		---	DOID:0005530	---
DOID:0007051	esophageal basaloid squamous cell carcinoma		---	DOID:0003748	---
DOID:0007053	anaplastic small cell thyroid carcinoma		Y	---	---
DOID:0007054	multiple skull base meningioma		---	DOID:0004437	---
DOID:0000706	mature B-cell neoplasm		---	DOID:0000707	---
DOID:0007061	precursor B lymphoblastic lymphoma/leukemia		---	DOID:0005600 DOID:0000707	---
DOID:0000707	B-cell lymphoma		---	DOID:0060060	---
DOID:0007070	recurrent pediatric rhabdomyosarcoma		Y	---	---
DOID:0007071	spinal cord dermoid cyst		---	DOID:0005612	---
DOID:0007074	choroidal hemorrhage and rupture		Y	---	---
DOID:0007075	atypical vulvar nevus		Y	---	---
DOID:0007076	lipid-rich breast carcinoma		---	DOID:0006741	---
DOID:0007077	malignant melanocytic peripheral nerve sheath tumor of mediastinum		---	DOID:0005559	---
DOID:0007078	malignant mediastinal peripheral nerve sheath tumor		Y	---	---
DOID:0007079	adult cystic teratoma		---	DOID:0002660 DOID:0005565	---
DOID:0007081	lung mixed small cell and squamous cell carcinoma		---	DOID:0005410	---
DOID:0007083	recurrent adult primary hepatoma		Y	---	---
DOID:0007084	recurrent adult primary liver cancer		Y	---	---
DOID:0007086	multicentric papillary thyroid carcinoma		---	DOID:0003969	---
DOID:0007088	columnar cell variant papillary carcinoma		---	DOID:0003969	---
DOID:0007089	tall cell variant papillary carcinoma		---	DOID:0003969	---
DOID:0000709	splenic manifestation of hairy cell leukemia		---	DOID:0000285 DOID:0000710	---
DOID:0007095	pediatric epithelioid sarcoma		---	DOID:0006193	---
DOID:0007097	macrocystic pattern testicular yolk sac tumor		---	DOID:0005344	---
DOID:0007099	ovarian dermoid cyst with squamous cell carcinoma		Y	---	---
DOID:0000710	splenic manifestation of leukemia		---	DOID:0000672	---
DOID:0007103	diaphragma sellae meningioma		---	DOID:0003643 DOID:0004437	---
DOID:0007105	epiglottis neoplasm		---	DOID:0008002	---
DOID:0000711	refractory hairy cell leukemia		---	DOID:0000285 DOID:0000712	---
DOID:0000712	refractory hematologic cancer		---	DOID:0002531	---
DOID:0007127	radiation cystitis		---	DOID:0001679	---
DOID:0000713	HCL-V		---	DOID:0000285	---
DOID:0007132	urinary bladder small cell neuroendocrine carcinoma		---	DOID:0004007	---
DOID:0007133	gallbladder small cell carcinoma		---	DOID:0004948	---
DOID:0007134	esophagus small cell carcinoma		---	DOID:0001107	---
DOID:0007136	ampulla of Vater small cell carcinoma		---	DOID:0004932	---
DOID:0007138	cystitis cystica		---	DOID:0001679	---
DOID:0007139	endometrial small cell carcinoma		---	DOID:0002871	---
DOID:0007140	Bartholin's gland small cell carcinoma		---	DOID:0003999	---
DOID:0007141	prostate small cell carcinoma		---	DOID:0010286	---
DOID:0007142	thymus small cell carcinoma		---	DOID:0003284	---
DOID:0007144	laryngeal small cell carcinoma		---	DOID:0002600	---
DOID:0007145	papillary cystic tumor		Y	---	---
DOID:0007146	Langerhans cell sarcoma		---	DOID:0005621	---
DOID:0007147	ankylosing spondylitis		---	DOID:0003342	---
DOID:0007148	rheumatoid arthritis		---	DOID:0000848	OMIM:180300 
DOID:0007149	metastatic parathyroid cancer		Y	---	---
DOID:0000715	T-cell leukemia		---	DOID:0010747	---
DOID:0007150	recurrent parathyroid cancer		Y	---	---
DOID:0007152	prostate stromal sarcoma		---	DOID:0004054	---
DOID:0007154	anaplastic oligodendroglioma		Y	---	---
DOID:0007155	adult undifferentiated oligodendroglioma		Y	---	---
DOID:0007156	anaplastic childhood oligodendroglioma		Y	---	---
DOID:0007157	metastatic squamous neck cancer with occult primary		Y	---	---
DOID:0007158	recurrent metastatic squamous cell cancer to the neck with occult primary		Y	---	---
DOID:0000716	Human T-lymphotropic virus 2 infectious disease		Y	---	---
DOID:0007160	rectum leiomyoma		---	DOID:0005143	---
DOID:0007162	recurrent larynx cancer		Y	---	---
DOID:0007164	mediastinum mature teratoma		Y	---	---
DOID:0007165	subacute thyroiditis		---	DOID:0007166	---
DOID:0007166	thyroiditis		---	DOID:0000050	---
DOID:0007168	lung occult adenocarcinoma		---	DOID:0003910	---
DOID:0007169	lung occult large cell carcinoma		---	DOID:0004556	---
DOID:0007170	recurrent non-cutaneous melanoma		Y	---	---
DOID:0007171	recurrent cutaneous melanoma		Y	---	---
DOID:0007173	cloacogenic carcinoma		---	DOID:0005525	OMIM:105580 
DOID:0007174	anus basaloid carcinoma		---	DOID:0005525	---
DOID:0007175	anal Buschke-Lowenstein tumor		---	DOID:0005525	---
DOID:0007177	anal canal squamous cell carcinoma		---	DOID:0050688	---
DOID:0007179	mixed eosinophil-basophil adenoma		---	DOID:0003829	---
DOID:0000718	autoimmune hemolytic anemia		---	DOID:0060050	OMIM:205700 
DOID:0007181	benign dermal neurilemmoma		---	DOID:0003165	---
DOID:0007186	metastatic childhood sarcoma of soft tissue		Y	---	---
DOID:0007187	subacute lymphocytic thyroiditis		---	DOID:0007166	---
DOID:0007188	autoimmune thyroiditis		---	DOID:0060005 DOID:0007166	---
DOID:0007191	ovarian endometrioid cystadenoma		---	DOID:0003269	---
DOID:0007192	hereditary conventional renal cell carcinoma		---	DOID:0004455	---
DOID:0007198	maxillary sinus adenoid cystic carcinoma		---	DOID:0001357	---
DOID:0000720	normocytic anemia		---	DOID:0002355	---
DOID:0007202	intermediate malignant teratoma		---	DOID:0005563	---
DOID:0007206	melanomatosis		---	DOID:0001909	---
DOID:0007207	lung combined large cell neuroendocrine carcinoma		---	DOID:0006658	---
DOID:0007210	psammomatous meningioma		---	DOID:0003565	---
DOID:0007211	fibrous meningioma		---	DOID:0003565	---
DOID:0007212	meningothelial meningioma		---	DOID:0003565	---
DOID:0007213	transitional meningioma		---	DOID:0003565	---
DOID:0007214	noninvasive malignant thymoma		---	DOID:0003275	---
DOID:0007215	relapsed childhood ependymoma		Y	---	---
DOID:0000722	spontaneous abortion		Y	---	---
DOID:0007221	gallbladder papillary carcinoma		---	DOID:0003500	---
DOID:0007222	gallbladder pleomorphic giant cell adenocarcinoma		---	DOID:0003500	---
DOID:0007223	breast giant fibroadenoma		---	DOID:0001618	---
DOID:0007224	spinal meninges cancer		---	DOID:0005612	---
DOID:0007230	postgerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma		---	DOID:0006354	---
DOID:0007231	pediatric CNS embryonal cell carcinoma		---	DOID:0006052	---
DOID:0007232	central nervous system embryonal carcinoma		---	DOID:0004439	---
DOID:0007233	adult central nervous system embryonal carcinoma		---	DOID:0005349	---
DOID:0007234	pancreatic colloid cystadenocarcinoma		---	DOID:0004073	---
DOID:0007235	pancreatic mucinous cystadenoma		---	DOID:0003918	---
DOID:0007236	pancreatic invasive mucinous cystadenocarcinoma		---	DOID:0007234	---
DOID:0007237	pancreatic non-invasive mucinous cystadenocarcinoma		---	DOID:0007234	---
DOID:0007238	AIDS-related gastric Kaposi's sarcoma		Y	---	---
DOID:0000724	female stress incontinence		---	DOID:0000365	---
DOID:0007241	uterine corpus apoplectic leiomyoma		---	DOID:0007242	---
DOID:0007242	uterine corpus cellular leiomyoma		---	DOID:0060095	---
DOID:0007244	bladder urachal urothelial carcinoma		---	DOID:0004006 DOID:0005958	---
DOID:0007245	metastatic endometrial adenocarcinoma		Y	---	---
DOID:0007246	lymphoepithelioma-like acinar prostate adenocarcinoma		---	DOID:0002526	---
DOID:0007252	cerebral meninges malignant neoplasm		Y	---	---
DOID:0007256	anaplastic urethra carcinoma		Y	---	---
DOID:0007262	gallbladder anaplastic carcinoma		Y	---	---
DOID:0007263	selective IgD deficiency disease		---	DOID:0006025	---
DOID:0007266	familiar fallopian tube carcinoma		---	DOID:0001963	---
DOID:0007267	lung clear cell carcinoma		---	DOID:0003910	---
DOID:0007268	solid carcinoma of lung with mucus formation		Y	---	---
DOID:0007269	cribriform variant testicular seminoma		---	DOID:0005842	---
DOID:0000727	premenstrual tension		---	DOID:0000229	---
DOID:0007273	adrenal gland tuberculosis		Y	---	---
DOID:0000728	nodular episcleritis		---	DOID:0011343	---
DOID:0007280	congenital epulis		---	DOID:0005337	---
DOID:0007281	uterine corpus adenocarcinofibroma		---	DOID:0004114 DOID:0004422	---
DOID:0007284	skene gland carcinoma		---	DOID:0014059	---
DOID:0007289	secretory uterine corpus endometrioid adenocarcinoma		---	DOID:0002870	---
DOID:0007293	mucin-rich endometrial endometrioid adenocarcinoma		---	DOID:0002870	---
DOID:0007295	recurrent childhood soft tissue sarcoma		Y	---	---
DOID:0007296	nonmetastatic childhood soft tissue sarcoma		Y	---	---
DOID:0007297	childhood extraosseous osteosarcoma		---	DOID:0003357	---
DOID:0000730	urethral benign neoplasm		---	DOID:0000731	---
